fonte,tipo,termo,conteudo,relevancia,regiao,cliente,fonte_busca,categoria,data_coleta,valor,url,buscador,posicao,canal,video_id,publicado_em,autor,likes,video_titulo,desenvolvedor,rating,installs,app_id
Google Suggest,sugestao,bitcoin,bitcoin onde,552.0,br,chrome,web,categoria_Questões_onde,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin onde achar,551.0,br,chrome,web,categoria_Questões_onde,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin onde minerar,550.0,br,chrome,web,categoria_Questões_onde,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin quando surgiu,1251.0,br,chrome,web,categoria_Questões_quando,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin quando lançou,1250.0,br,chrome,web,categoria_Questões_quando,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin quando foi criado,601.0,br,chrome,web,categoria_Questões_quando,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin quando lançou valor,600.0,br,chrome,web,categoria_Questões_quando,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin quando comprar,558.0,br,chrome,web,categoria_Questões_quando,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin quando começou,557.0,br,chrome,web,categoria_Questões_quando,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin quando foi lançado,556.0,br,chrome,web,categoria_Questões_quando,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin quanto vai subir,555.0,br,chrome,web,categoria_Questões_quando,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin quando surgiu valor,554.0,br,chrome,web,categoria_Questões_quando,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin quando foi lançado valor,553.0,br,chrome,web,categoria_Questões_quando,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin quando sobe,552.0,br,chrome,web,categoria_Questões_quando,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin quando volta a subir,551.0,br,chrome,web,categoria_Questões_quando,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin quando surgiu valia quanto,550.0,br,chrome,web,categoria_Questões_quando,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin qual o valor,1251.0,br,chrome,web,categoria_Questões_qual,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin qual a tendencia,1250.0,br,chrome,web,categoria_Questões_qual,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin qual a previsão,700.0,br,chrome,web,categoria_Questões_qual,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin qual o valor hoje,602.0,br,chrome,web,categoria_Questões_qual,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin qual comprar,601.0,br,chrome,web,categoria_Questões_qual,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin qual maior valor,600.0,br,chrome,web,categoria_Questões_qual,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin qual foi a maxima,558.0,br,chrome,web,categoria_Questões_qual,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin qual foi o maior valor,557.0,br,chrome,web,categoria_Questões_qual,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin qual melhor corretora,556.0,br,chrome,web,categoria_Questões_qual,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin qual melhor,555.0,br,chrome,web,categoria_Questões_qual,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin qual o futuro,554.0,br,chrome,web,categoria_Questões_qual,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin qual melhor carteira,553.0,br,chrome,web,categoria_Questões_qual,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin qual,552.0,br,chrome,web,categoria_Questões_qual,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin qual rede,551.0,br,chrome,web,categoria_Questões_qual,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,qual bitcoin investir hoje,550.0,br,chrome,web,categoria_Questões_qual,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin quanto vale,1251.0,br,chrome,web,categoria_Questões_quanto,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin quanto custa,1250.0,br,chrome,web,categoria_Questões_quanto,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin quanto valia em 2010,750.0,br,chrome,web,categoria_Questões_quanto,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin quanto vale hoje,602.0,br,chrome,web,categoria_Questões_quanto,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin quanto valia no inicio,601.0,br,chrome,web,categoria_Questões_quanto,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin quanto rende,600.0,br,chrome,web,categoria_Questões_quanto,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin quanto ta,558.0,br,chrome,web,categoria_Questões_quanto,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin quanto vale 1,557.0,br,chrome,web,categoria_Questões_quanto,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin quanto custa 1,556.0,br,chrome,web,categoria_Questões_quanto,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin quanto custa para comprar,555.0,br,chrome,web,categoria_Questões_quanto,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin quanto valia em 2015,554.0,br,chrome,web,categoria_Questões_quanto,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin quanto vale em real,553.0,br,chrome,web,categoria_Questões_quanto,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin quanto caiu,552.0,br,chrome,web,categoria_Questões_quanto,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin quanto valia em 2013,551.0,br,chrome,web,categoria_Questões_quanto,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin quanto valia em 2008,550.0,br,chrome,web,categoria_Questões_quanto,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin de hoje,1250.0,br,chrome,web,categoria_Preposições_de,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin de ouro,700.0,br,chrome,web,categoria_Preposições_de,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin de agora,601.0,br,chrome,web,categoria_Preposições_de,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin de graça,600.0,br,chrome,web,categoria_Preposições_de,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin de onde é,560.0,br,chrome,web,categoria_Preposições_de,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin de hoje usd,559.0,br,chrome,web,categoria_Preposições_de,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin de chocolate,558.0,br,chrome,web,categoria_Preposições_de,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin de hoje agora,557.0,br,chrome,web,categoria_Preposições_de,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin de prata,556.0,br,chrome,web,categoria_Preposições_de,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin de ia,555.0,br,chrome,web,categoria_Preposições_de,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin de hoje gráfico,554.0,br,chrome,web,categoria_Preposições_de,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin de ontem para hoje,553.0,br,chrome,web,categoria_Preposições_de,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin de 2010 a 2025,552.0,br,chrome,web,categoria_Preposições_de,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin de hoje real,551.0,br,chrome,web,categoria_Preposições_de,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin de hoje dólar,550.0,br,chrome,web,categoria_Preposições_de,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin para real,1251.0,br,chrome,web,categoria_Preposições_para,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin para dolar,1250.0,br,chrome,web,categoria_Preposições_para,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin para que serve,601.0,br,chrome,web,categoria_Preposições_para,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin para iniciantes,600.0,br,chrome,web,categoria_Preposições_para,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin para 2030,560.0,br,chrome,web,categoria_Preposições_para,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin para hoje,559.0,br,chrome,web,categoria_Preposições_para,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin para 2026,558.0,br,chrome,web,categoria_Preposições_para,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin para brl,557.0,br,chrome,web,categoria_Preposições_para,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin para dolar hoje,556.0,br,chrome,web,categoria_Preposições_para,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin para leigos,555.0,br,chrome,web,categoria_Preposições_para,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin para real hoje,554.0,br,chrome,web,categoria_Preposições_para,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin para comprar,553.0,br,chrome,web,categoria_Preposições_para,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin para todos,552.0,br,chrome,web,categoria_Preposições_para,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin para euro,551.0,br,chrome,web,categoria_Preposições_para,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin para satoshi,550.0,br,chrome,web,categoria_Preposições_para,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin com cartao de credito,602.0,br,chrome,web,categoria_Preposições_com,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin com potencial de crescimento,601.0,br,chrome,web,categoria_Preposições_com,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,http://bitcoin.com,600.0,br,chrome,web,categoria_Preposições_com,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin com exchange,561.0,br,chrome,web,categoria_Preposições_com,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin com pool,560.0,br,chrome,web,categoria_Preposições_com,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin com link,559.0,br,chrome,web,categoria_Preposições_com,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin com wallet,558.0,br,chrome,web,categoria_Preposições_com,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin com login,557.0,br,chrome,web,categoria_Preposições_com,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin au,556.0,br,chrome,web,categoria_Preposições_com,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin com app,555.0,br,chrome,web,categoria_Preposições_com,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin com news,554.0,br,chrome,web,categoria_Preposições_com,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin com wallet app,553.0,br,chrome,web,categoria_Preposições_com,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin com en español,552.0,br,chrome,web,categoria_Preposições_com,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin com sign up,551.0,br,chrome,web,categoria_Preposições_com,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin com wallet login,550.0,br,chrome,web,categoria_Preposições_com,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin sem kyc,1251.0,br,chrome,web,categoria_Preposições_sem,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin sem corretora,1250.0,br,chrome,web,categoria_Preposições_sem,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin sem taxa,950.0,br,chrome,web,categoria_Preposições_sem,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin sem internet,850.0,br,chrome,web,categoria_Preposições_sem,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin sem fundo,601.0,br,chrome,web,categoria_Preposições_sem,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin sem imposto,600.0,br,chrome,web,categoria_Preposições_sem,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin sem rastro,558.0,br,chrome,web,categoria_Preposições_sem,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin sem lastro,557.0,br,chrome,web,categoria_Preposições_sem,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin sem medo,556.0,br,chrome,web,categoria_Preposições_sem,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin sem declarar,555.0,br,chrome,web,categoria_Preposições_sem,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin sem rastreio,554.0,br,chrome,web,categoria_Preposições_sem,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin sem cpf,553.0,br,chrome,web,categoria_Preposições_sem,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin sem corretagem,552.0,br,chrome,web,categoria_Preposições_sem,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin sem risco,551.0,br,chrome,web,categoria_Preposições_sem,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin sem kyc reddit,550.0,br,chrome,web,categoria_Preposições_sem,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin sobre custodia,601.0,br,chrome,web,categoria_Preposições_sobre,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin sobre,600.0,br,chrome,web,categoria_Preposições_sobre,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,sobre bitcoin hoje,562.0,br,chrome,web,categoria_Preposições_sobre,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,sobre bitcoin bank,561.0,br,chrome,web,categoria_Preposições_sobre,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,sobre bitcoin assinale a alternativa correta,560.0,br,chrome,web,categoria_Preposições_sobre,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,sobre bitcoin cash,559.0,br,chrome,web,categoria_Preposições_sobre,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin tudo sobre,558.0,br,chrome,web,categoria_Preposições_sobre,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin tudo sobre criptomoedas livro,557.0,br,chrome,web,categoria_Preposições_sobre,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,mercado bitcoin sobre,556.0,br,chrome,web,categoria_Preposições_sobre,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,noticias sobre bitcoin,555.0,br,chrome,web,categoria_Preposições_sobre,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,imposto sobre bitcoin,554.0,br,chrome,web,categoria_Preposições_sobre,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,livro sobre bitcoin,553.0,br,chrome,web,categoria_Preposições_sobre,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,trump sobre bitcoin,552.0,br,chrome,web,categoria_Preposições_sobre,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,filme sobre bitcoin,551.0,br,chrome,web,categoria_Preposições_sobre,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,notícias sobre bitcoin cash,550.0,br,chrome,web,categoria_Preposições_sobre,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin contra real,601.0,br,chrome,web,categoria_Preposições_contra,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin contra dolar,600.0,br,chrome,web,categoria_Preposições_contra,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin contra,559.0,br,chrome,web,categoria_Preposições_contra,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin contra ethereum,558.0,br,chrome,web,categoria_Preposições_contra,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin contra el dolar,557.0,br,chrome,web,categoria_Preposições_contra,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin contra oro,556.0,br,chrome,web,categoria_Preposições_contra,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,trump contra bitcoin,555.0,br,chrome,web,categoria_Preposições_contra,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin pro contra,554.0,br,chrome,web,categoria_Preposições_contra,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,apostar contra bitcoin,553.0,br,chrome,web,categoria_Preposições_contra,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,xrp contra bitcoin,552.0,br,chrome,web,categoria_Preposições_contra,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin pro und contra,551.0,br,chrome,web,categoria_Preposições_contra,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,prestamo contra bitcoin,550.0,br,chrome,web,categoria_Preposições_contra,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin até o final do ano,1250.0,br,chrome,web,categoria_Preposições_até,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin ate 2030,601.0,br,chrome,web,categoria_Preposições_até,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin ate 2025,600.0,br,chrome,web,categoria_Preposições_até,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin ate onde vai,561.0,br,chrome,web,categoria_Preposições_até,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin ate o fim do ano,560.0,br,chrome,web,categoria_Preposições_até,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin ate dezembro 2024,559.0,br,chrome,web,categoria_Preposições_até,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin ate 2026,558.0,br,chrome,web,categoria_Preposições_até,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin ate final de 2024,557.0,br,chrome,web,categoria_Preposições_até,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin ate,556.0,br,chrome,web,categoria_Preposições_até,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin ate dezembro,555.0,br,chrome,web,categoria_Preposições_até,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin ate quando vai subir,554.0,br,chrome,web,categoria_Preposições_até,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin ate final de 2025,553.0,br,chrome,web,categoria_Preposições_até,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin ate 2040,552.0,br,chrome,web,categoria_Preposições_até,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin cai ate quando,551.0,br,chrome,web,categoria_Preposições_até,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin sobe ate quando,550.0,br,chrome,web,categoria_Preposições_até,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin vs dolar,1251.0,br,chrome,web,categoria_Comparações_vs,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin vs real,1250.0,br,chrome,web,categoria_Comparações_vs,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin vs ouro,1050.0,br,chrome,web,categoria_Comparações_vs,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin vs usd,700.0,br,chrome,web,categoria_Comparações_vs,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin vs gold,650.0,br,chrome,web,categoria_Comparações_vs,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin vs ethereum,601.0,br,chrome,web,categoria_Comparações_vs,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin vs ouro gráfico,600.0,br,chrome,web,categoria_Comparações_vs,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin vs m2,556.0,br,chrome,web,categoria_Comparações_vs,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin vs cdi,555.0,br,chrome,web,categoria_Comparações_vs,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin vs m2 global,554.0,br,chrome,web,categoria_Comparações_vs,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin vs bitcoin cash,553.0,br,chrome,web,categoria_Comparações_vs,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin vs monero,552.0,br,chrome,web,categoria_Comparações_vs,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin vs m2 money supply,551.0,br,chrome,web,categoria_Comparações_vs,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin vs gold chart,550.0,br,chrome,web,categoria_Comparações_vs,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,melhor que bitcoin,601.0,br,chrome,web,categoria_Comparações_melhor que,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin melhor investimento,600.0,br,chrome,web,categoria_Comparações_melhor que,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin melhor corretora,551.0,br,chrome,web,categoria_Comparações_melhor que,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin melhor horario comprar,550.0,br,chrome,web,categoria_Comparações_melhor que,2025-12-11 21:07:47,,,,,,,,,,,,,,
