"fonte","tipo","termo","conteudo","relevancia","regiao","cliente","fonte_busca","categoria","data_coleta","url","buscador","posicao","descricao","canal","channelId","channelUrl","video_id","views","likes","dislikes","favorites","commentCount","duration","dimension","definition","caption","licensedContent","contentRating","projection","thumbnail_default","thumbnail_medium","thumbnail_high","thumbnail_standard","thumbnail_maxres","publicado_em","tags","categoryId","defaultLanguage","defaultAudioLanguage","liveBroadcastContent","topicIds","topicCategories","recordingDate","locationDescription","actualStartTime","actualEndTime","scheduledStartTime","scheduledEndTime","concurrentViewers","activeLiveChatId","uploadStatus","privacyStatus","license","embeddable","publicStatsViewable","madeForKids","autor","autorId","autorUrl","replyCount","totalReplyCount","canReply","isPublic","video_titulo","atualizado_em","replies_count","desenvolvedor","rating","ratings_count","reviews_count","installs","price","currency","genre","contentRatingDescription","familyGenre","familyGenreId","icon","headerImage","screenshots","video","videoImage","descriptionHTML","developerId","developerEmail","developerWebsite","developerAddress","privacyPolicy","histogram","offersIAP","adSupported","recentChanges","permissions","whatsNew","released","app_id","version","updated","releaseNotes","currentVersionReleaseDate","screenshotUrls","ipadScreenshotUrls","appletvScreenshotUrls","artistId","languageCodesISO2A","privacyPolicyUrl","inAppPurchases","subscriptionInfo","title","app","thumbsUpCount","userId","date","replyContent","repliedAt"
"YouTube","comentario","natal 2026","They are all very beautiful Christmas songs.  But Last Christmas is the best.  Forever iconic. ❤","","","","","","2025-12-12 05:36:45","","","","","","","","QLJSDPC9Wks","","20.0","","","","","","","","","","","","","","","","2025-10-28T11:44:33Z","","","","","","","","","","","","","","","","","","","","","","@AykaAngelina","UCqcz3frw-ILRlXJK9BEUz9A","http://www.youtube.com/@AykaAngelina","0.0","0.0","True","True","Ariana Grande, Mariah Carey, Justin Bieber, Christmas Songs   Christmas Songs Playlist 2026","2025-10-28T11:44:33Z","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YouTube","comentario","natal 2026","Christmas mornings wouldn’t be the same without these 🎁🎶","","","","","","2025-12-12 05:36:45","","","","","","","","QLJSDPC9Wks","","9.0","","","","","","","","","","","","","","","","2025-10-28T09:48:31Z","","","","","","","","","","","","","","","","","","","","","","@ChristmasSpiritTunes","UClehdnrXBSi7_EjzkrXw0HQ","http://www.youtube.com/@ChristmasSpiritTunes","0.0","0.0","True","True","Ariana Grande, Mariah Carey, Justin Bieber, Christmas Songs   Christmas Songs Playlist 2026","2025-10-28T09:48:31Z","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YouTube","comentario","natal 2026","Everyone who reads this, we don't know each other and probably never will but I wish you all the best in life and all the luck in the world","","","","","","2025-12-12 05:36:45","","","","","","","","QLJSDPC9Wks","","1861.0","","","","","","","","","","","","","","","","2025-10-24T04:19:23Z","","","","","","","","","","","","","","","","","","","","","","@ChristmasSongsPlaylist-z9g","UCHH5UKmfIDHDYfw6KvWcYeQ","http://www.youtube.com/@ChristmasSongsPlaylist-z9g","5.0","224.0","True","True","Ariana Grande, Mariah Carey, Justin Bieber, Christmas Songs   Christmas Songs Playlist 2026","2025-10-24T04:19:23Z","5.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YouTube","comentario","natal 2026","This is exactly what Christmas should sound like! 🎅","","","","","","2025-12-12 05:36:45","","","","","","","","QLJSDPC9Wks","","50.0","","","","","","","","","","","","","","","","2025-10-23T09:03:42Z","","","","","","","","","","","","","","","","","","","","","","@CarolX-mas","UCts6O7khInKOAor0r8aIAfg","http://www.youtube.com/@CarolX-mas","3.0","3.0","True","True","Ariana Grande, Mariah Carey, Justin Bieber, Christmas Songs   Christmas Songs Playlist 2026","2025-10-23T09:03:42Z","3.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YouTube","comentario","natal 2026","They're back again this year❣️","","","","","","2025-12-12 05:36:45","","","","","","","","QLJSDPC9Wks","","20.0","","","","","","","","","","","","","","","","2025-10-22T15:45:17Z","","","","","","","","","","","","","","","","","","","","","","@ーぶる-h7k","UCgEbm6Q-zb3TFGdBfmQLsdQ","http://www.youtube.com/@%E3%83%BC%E3%81%B6%E3%82%8B-h7k","1.0","1.0","True","True","Ariana Grande, Mariah Carey, Justin Bieber, Christmas Songs   Christmas Songs Playlist 2026","2025-10-22T15:45:17Z","1.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YouTube","comentario","natal 2026","Merry Christmas and blessings to all! 🎁🙏","","","","","","2025-12-12 05:36:45","","","","","","","","QLJSDPC9Wks","","16.0","","","","","","","","","","","","","","","","2025-10-21T12:22:41Z","","","","","","","","","","","","","","","","","","","","","","@Christmas_Hits_Music","UC5lsZj6m4396V4DMMU1kiOg","http://www.youtube.com/@Christmas_Hits_Music","1.0","1.0","True","True","Ariana Grande, Mariah Carey, Justin Bieber, Christmas Songs   Christmas Songs Playlist 2026","2025-10-21T12:22:41Z","1.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YouTube","comentario","natal 2026","Every song here screams holiday season 🎄💫","","","","","","2025-12-12 05:36:45","","","","","","","","QLJSDPC9Wks","","10.0","","","","","","","","","","","","","","","","2025-10-21T08:58:19Z","","","","","","","","","","","","","","","","","","","","","","@ChristmasGlowTunes","UCOEX9c02SK9xURgfCEwz7zg","http://www.youtube.com/@ChristmasGlowTunes","1.0","1.0","True","True","Ariana Grande, Mariah Carey, Justin Bieber, Christmas Songs   Christmas Songs Playlist 2026","2025-10-21T08:58:19Z","1.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YouTube","comentario","natal 2026","One song = instant Christmas mood","","","","","","2025-12-12 05:36:45","","","","","","","","QLJSDPC9Wks","","35.0","","","","","","","","","","","","","","","","2025-10-20T04:39:52Z","","","","","","","","","","","","","","","","","","","","","","@HolidayHarmony-t5y","UCNm1-Dm4t1iw2YNJnyfOyPw","http://www.youtube.com/@HolidayHarmony-t5y","1.0","1.0","True","True","Ariana Grande, Mariah Carey, Justin Bieber, Christmas Songs   Christmas Songs Playlist 2026","2025-10-20T04:39:52Z","1.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YouTube","comentario","natal 2026","I hope that someday, me and all of you reading this comment, will find love and endless happiness. May God protect our souls and hearts. May our beloved God protect us and grant us all the wishes of our hearts, Amen❤","","","","","","2025-12-12 05:36:45","","","","","","","","QLJSDPC9Wks","","782.0","","","","","","","","","","","","","","","","2025-10-20T01:24:15Z","","","","","","","","","","","","","","","","","","","","","","@VintageJazzlaty68","UCjJ_lLPBcI-iVXORrblGqVA","http://www.youtube.com/@VintageJazzlaty68","5.0","57.0","True","True","Ariana Grande, Mariah Carey, Justin Bieber, Christmas Songs   Christmas Songs Playlist 2026","2025-10-20T01:24:15Z","5.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YouTube","comentario","natal 2026","Quem quase em 2026 ?","","","","","","2025-12-12 05:36:45","","","","","","","","F3s2qkhQlcA","","1.0","","","","","","","","","","","","","","","","2025-12-04T07:17:00Z","","","","","","","","","","","","","","","","","","","","","","@Alice_459-v1p","UCJ27l4lGQMGXyLaTHq7FRPw","http://www.youtube.com/@Alice_459-v1p","0.0","0.0","True","True","No Natal tem que estar bonita, né? 😅 Bora entrar pra trend também! 🎄🎅🏼 #Publi #DoorToTheHolidays","2025-12-04T07:17:00Z","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YouTube","comentario","natal 2026","A Solange ficou parecendo a mia kal...","","","","","","2025-12-12 05:36:45","","","","","","","","F3s2qkhQlcA","","1.0","","","","","","","","","","","","","","","","2025-11-27T01:30:09Z","","","","","","","","","","","","","","","","","","","","","","@Gutohuter","UC9wFnEgiC2nOx03VSGunW2w","http://www.youtube.com/@Gutohuter","0.0","0.0","True","True","No Natal tem que estar bonita, né? 😅 Bora entrar pra trend também! 🎄🎅🏼 #Publi #DoorToTheHolidays","2025-11-27T01:30:09Z","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YouTube","comentario","natal 2026","Nossa Victor essa vassoura tá pedindo socorro viu 😂","","","","","","2025-12-12 05:36:45","","","","","","","","F3s2qkhQlcA","","2.0","","","","","","","","","","","","","","","","2025-11-03T20:29:47Z","","","","","","","","","","","","","","","","","","","","","","@Ursinho_games01","UC9-ijxCJX9jzJzDK0DAnl0A","http://www.youtube.com/@Ursinho_games01","0.0","0.0","True","True","No Natal tem que estar bonita, né? 😅 Bora entrar pra trend também! 🎄🎅🏼 #Publi #DoorToTheHolidays","2025-11-03T20:29:47Z","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YouTube","comentario","natal 2026","Camila pudim chorou agora com essa transição de milhões foi de linda p divonica ♥️","","","","","","2025-12-12 05:36:45","","","","","","","","F3s2qkhQlcA","","1.0","","","","","","","","","","","","","","","","2025-08-03T14:25:01Z","","","","","","","","","","","","","","","","","","","","","","@YolandaSilvaOliveira","UC15vM53RiIhOx2NcBlJalSQ","http://www.youtube.com/@YolandaSilvaOliveira","0.0","0.0","True","True","No Natal tem que estar bonita, né? 😅 Bora entrar pra trend também! 🎄🎅🏼 #Publi #DoorToTheHolidays","2025-08-03T14:25:01Z","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YouTube","comentario","natal 2026","O glow up da regina kakakaka","","","","","","2025-12-12 05:36:45","","","","","","","","F3s2qkhQlcA","","1.0","","","","","","","","","","","","","","","","2025-07-06T15:50:40Z","","","","","","","","","","","","","","","","","","","","","","@Larageovanna_santana","UCq2TQb_AsGy4s2b4gxTdMmA","http://www.youtube.com/@Larageovanna_santana","0.0","0.0","True","True","No Natal tem que estar bonita, né? 😅 Bora entrar pra trend também! 🎄🎅🏼 #Publi #DoorToTheHolidays","2025-07-06T15:50:40Z","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YouTube","comentario","natal 2026","Vai amigarrrrrrrrrrrrr. Arasouuuuuuuuuuuu reginaaaa😍😍😍😍😍😍😍","","","","","","2025-12-12 05:36:45","","","","","","","","F3s2qkhQlcA","","10.0","","","","","","","","","","","","","","","","2025-01-13T20:04:23Z","","","","","","","","","","","","","","","","","","","","","","@marianakavata1309","UCG4jQ_h0EaMX0KHiW5ItNVA","http://www.youtube.com/@marianakavata1309","0.0","0.0","True","True","No Natal tem que estar bonita, né? 😅 Bora entrar pra trend também! 🎄🎅🏼 #Publi #DoorToTheHolidays","2025-01-13T20:05:21Z","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YouTube","comentario","natal 2026",""" A CARA DA SOLANGE"" MELHOR","","","","","","2025-12-12 05:36:45","","","","","","","","F3s2qkhQlcA","","1.0","","","","","","","","","","","","","","","","2024-09-06T22:11:29Z","","","","","","","","","","","","","","","","","","","","","","@suelyramos7835","UCc8RTJh8GoGFzJl2M3srr2g","http://www.youtube.com/@suelyramos7835","0.0","0.0","True","True","No Natal tem que estar bonita, né? 😅 Bora entrar pra trend também! 🎄🎅🏼 #Publi #DoorToTheHolidays","2024-09-06T22:11:29Z","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YouTube","comentario","natal 2026","A primeira ta pareceno a mia  kalifa","","","","","","2025-12-12 05:36:45","","","","","","","","F3s2qkhQlcA","","2.0","","","","","","","","","","","","","","","","2024-01-22T23:55:40Z","","","","","","","","","","","","","","","","","","","","","","@Pontinho.x7","UCyOXzSv4Z8rdO9BwPkrH0Uw","http://www.youtube.com/@Pontinho.x7","0.0","0.0","True","True","No Natal tem que estar bonita, né? 😅 Bora entrar pra trend também! 🎄🎅🏼 #Publi #DoorToTheHolidays","2024-01-22T23:55:40Z","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YouTube","comentario","natal 2026","Sem brincadeira mas a Solange tá parecendo a Magazine Luiza","","","","","","2025-12-12 05:36:45","","","","","","","","F3s2qkhQlcA","","2.0","","","","","","","","","","","","","","","","2024-01-19T03:41:39Z","","","","","","","","","","","","","","","","","","","","","","@PauloRoberto-dk6tg","UCkTTG_RSl-XAl3XQlzGOqyg","http://www.youtube.com/@PauloRoberto-dk6tg","0.0","0.0","True","True","No Natal tem que estar bonita, né? 😅 Bora entrar pra trend também! 🎄🎅🏼 #Publi #DoorToTheHolidays","2024-01-19T03:41:39Z","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YouTube","comentario","natal 2026","Vitor feliz natal ❤️ gosto muito do seus vídeos 😻😻😻👏👏😻👏😻😻👏😻","","","","","","2025-12-12 05:36:45","","","","","","","","F3s2qkhQlcA","","24.0","","","","","","","","","","","","","","","","2023-12-26T14:47:12Z","","","","","","","","","","","","","","","","","","","","","","@MariaCleuza-n6y","UC7ndX8THY4KBd5n5QHOMFiQ","http://www.youtube.com/@MariaCleuza-n6y","1.0","1.0","True","True","No Natal tem que estar bonita, né? 😅 Bora entrar pra trend também! 🎄🎅🏼 #Publi #DoorToTheHolidays","2023-12-26T14:47:12Z","1.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YouTube","comentario","natal 2026","Cara Solange ficou linda só para o Natal quer tomar um cházinho","","","","","","2025-12-12 05:36:45","","","","","","","","F3s2qkhQlcA","","443.0","","","","","","","","","","","","","","","","2023-12-23T23:57:23Z","","","","","","","","","","","","","","","","","","","","","","@DavidSilvaSantos-jl6py","UCim9tRw-WnRoI73-dOm94Dw","http://www.youtube.com/@DavidSilvaSantos-jl6py","5.0","9.0","True","True","No Natal tem que estar bonita, né? 😅 Bora entrar pra trend também! 🎄🎅🏼 #Publi #DoorToTheHolidays","2023-12-23T23:57:23Z","5.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YouTube","comentario","natal 2026","Gente do céu, o glow up da Regina mano 😯🤩","","","","","","2025-12-12 05:36:45","","","","","","","","F3s2qkhQlcA","","66.0","","","","","","","","","","","","","","","","2023-12-19T08:45:21Z","","","","","","","","","","","","","","","","","","","","","","@KesleyGomesdeBrito","UCilhOV6xx8_wi34chQZcfDw","http://www.youtube.com/@KesleyGomesdeBrito","0.0","0.0","True","True","No Natal tem que estar bonita, né? 😅 Bora entrar pra trend também! 🎄🎅🏼 #Publi #DoorToTheHolidays","2023-12-19T08:45:21Z","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YouTube","comentario","natal 2026","O glow das gatas 😫❤️ 
Kkkkkkk a Solange não recebendo o glow","","","","","","2025-12-12 05:36:45","","","","","","","","F3s2qkhQlcA","","24.0","","","","","","","","","","","","","","","","2023-12-09T12:41:01Z","","","","","","","","","","","","","","","","","","","","","","@Mael_srd","UC4D49X8NdOHnjU_fHd9yIpA","http://www.youtube.com/@Mael_srd","0.0","0.0","True","True","No Natal tem que estar bonita, né? 😅 Bora entrar pra trend também! 🎄🎅🏼 #Publi #DoorToTheHolidays","2023-12-09T12:41:37Z","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YouTube","comentario","natal 2026","A Regina está linda 😍❤❤❤ a Solange kkk 😂","","","","","","2025-12-12 05:36:45","","","","","","","","F3s2qkhQlcA","","40.0","","","","","","","","","","","","","","","","2023-12-09T00:35:40Z","","","","","","","","","","","","","","","","","","","","","","@naravitoriasilva1314","UC8BSYtubaxvwR9YuN_5oSig","http://www.youtube.com/@naravitoriasilva1314","1.0","1.0","True","True","No Natal tem que estar bonita, né? 😅 Bora entrar pra trend também! 🎄🎅🏼 #Publi #DoorToTheHolidays","2023-12-09T00:35:40Z","1.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YouTube","comentario","natal 2026","A solange xingando a Regina porque começou a trend antes dela se vestir akkkaakakka","","","","","","2025-12-12 05:36:45","","","","","","","","F3s2qkhQlcA","","233.0","","","","","","","","","","","","","","","","2023-12-08T22:58:07Z","","","","","","","","","","","","","","","","","","","","","","@Dobrandonomeio","UCPb4GwK2ytKTQmFDwyOe8FQ","http://www.youtube.com/@Dobrandonomeio","3.0","3.0","True","True","No Natal tem que estar bonita, né? 😅 Bora entrar pra trend também! 🎄🎅🏼 #Publi #DoorToTheHolidays","2023-12-08T22:58:07Z","3.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YouTube","comentario","natal 2026","QUE LINDA MARAVILHOSA","","","","","","2025-12-12 05:36:45","","","","","","","","F3s2qkhQlcA","","12.0","","","","","","","","","","","","","","","","2023-12-08T22:56:07Z","","","","","","","","","","","","","","","","","","","","","","@AdrianaSilva-cr1lf","UC8QISPns_YE4Ras697_xQvg","http://www.youtube.com/@AdrianaSilva-cr1lf","0.0","0.0","True","True","No Natal tem que estar bonita, né? 😅 Bora entrar pra trend também! 🎄🎅🏼 #Publi #DoorToTheHolidays","2023-12-08T22:56:07Z","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YouTube","comentario","natal 2026","Meu Deus que coisa mais linda quem acha que elas ficou linda no natal clica aqui por favor nunca ganhe  muito like😕👇👇👇","","","","","","2025-12-12 05:36:45","","","","","","","","F3s2qkhQlcA","","102.0","","","","","","","","","","","","","","","","2023-12-08T22:37:27Z","","","","","","","","","","","","","","","","","","","","","","@DivinaceliadaConceicaoDivina","UCzIeZ8kiNGQ2ZG0-lE8UF5w","http://www.youtube.com/@DivinaceliadaConceicaoDivina","5.0","7.0","True","True","No Natal tem que estar bonita, né? 😅 Bora entrar pra trend também! 🎄🎅🏼 #Publi #DoorToTheHolidays","2023-12-08T22:37:27Z","5.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YouTube","comentario","natal 2026","A cara da solange no começo KKKKKKKKKK n tankei","","","","","","2025-12-12 05:36:45","","","","","","","","F3s2qkhQlcA","","855.0","","","","","","","","","","","","","","","","2023-12-08T22:25:54Z","","","","","","","","","","","","","","","","","","","","","","@Beth._.Exotic","UCzNdazVkTH-XP9lun6S-hYg","http://www.youtube.com/@Beth._.Exotic","5.0","11.0","True","True","No Natal tem que estar bonita, né? 😅 Bora entrar pra trend também! 🎄🎅🏼 #Publi #DoorToTheHolidays","2023-12-08T22:25:54Z","5.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YouTube","comentario","natal 2026","A cara da Solange kkkkk","","","","","","2025-12-12 05:36:45","","","","","","","","F3s2qkhQlcA","","3139.0","","","","","","","","","","","","","","","","2023-12-08T22:25:04Z","","","","","","","","","","","","","","","","","","","","","","@Bellatrixbb","UCUStPOECO3YoRavza8kxlzw","http://www.youtube.com/@Bellatrixbb","5.0","70.0","True","True","No Natal tem que estar bonita, né? 😅 Bora entrar pra trend também! 🎄🎅🏼 #Publi #DoorToTheHolidays","2023-12-08T22:25:04Z","5.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YouTube","comentario","natal 2026","cara sou muito fã cara os vídeos que vc faz é muito bom ❤","","","","","","2025-12-12 05:36:45","","","","","","","","F3s2qkhQlcA","","70.0","","","","","","","","","","","","","","","","2023-12-08T22:22:31Z","","","","","","","","","","","","","","","","","","","","","","@EmiliBezerra-tu8hv","UCBgba3AZhw5UUFoa91tHgvg","http://www.youtube.com/@EmiliBezerra-tu8hv","4.0","4.0","True","True","No Natal tem que estar bonita, né? 😅 Bora entrar pra trend também! 🎄🎅🏼 #Publi #DoorToTheHolidays","2023-12-08T22:22:31Z","4.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YouTube","comentario","natal 2026","A do Brasil!!!!!!!!a melhor 😃😃😃😃😃😆😆😆😆😆😆😆😆😆😆","","","","","","2025-12-12 05:36:45","","","","","","","","037Cu93QaMg","","1.0","","","","","","","","","","","","","","","","2025-11-27T13:44:53Z","","","","","","","","","","","","","","","","","","","","","","@MariaEduardaCardosoviana-t8d2c","UCa-znnQqv-Df4sRgzleypQw","http://www.youtube.com/@MariaEduardaCardosoviana-t8d2c","0.0","0.0","True","True","MÚSICA DE NATAL DE CADA PAÍS 😂 #shorts","2025-11-27T13:44:53Z","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YouTube","comentario","natal 2026","Porque tem gente comentando Sarah feminina?","","","","","","2025-12-12 05:36:45","","","","","","","","037Cu93QaMg","","1.0","","","","","","","","","","","","","","","","2025-11-11T02:01:02Z","","","","","","","","","","","","","","","","","","","","","","@julianasantos-hs2fj","UCa_AEqilRojLwOj8tSAUhoQ","http://www.youtube.com/@julianasantos-hs2fj","0.0","0.0","True","True","MÚSICA DE NATAL DE CADA PAÍS 😂 #shorts","2025-11-11T02:01:02Z","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YouTube","comentario","natal 2026","ELE TA DESCONGELANDO","","","","","","2025-12-12 05:36:45","","","","","","","","037Cu93QaMg","","1.0","","","","","","","","","","","","","","","","2025-11-01T23:57:56Z","","","","","","","","","","","","","","","","","","","","","","@gravity100-g5","UCkpKTICowHt1rfi7tXMU-kg","http://www.youtube.com/@gravity100-g5","0.0","0.0","True","True","MÚSICA DE NATAL DE CADA PAÍS 😂 #shorts","2025-11-01T23:57:56Z","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YouTube","comentario","natal 2026","Alguem 2025","","","","","","2025-12-12 05:36:45","","","","","","","","037Cu93QaMg","","2.0","","","","","","","","","","","","","","","","2025-06-28T14:40:36Z","","","","","","","","","","","","","","","","","","","","","","@lucascanal-t2y","UC7m3uS1WNR9AVb3zCjEEJ9A","http://www.youtube.com/@lucascanal-t2y","0.0","0.0","True","True","MÚSICA DE NATAL DE CADA PAÍS 😂 #shorts","2025-06-28T14:40:36Z","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YouTube","comentario","natal 2026","Kkkkkk seus vídeos são muito bons 😂😂","","","","","","2025-12-12 05:36:45","","","","","","","","037Cu93QaMg","","2.0","","","","","","","","","","","","","","","","2025-06-20T12:51:35Z","","","","","","","","","","","","","","","","","","","","","","@Paulo-l2y5f","UCfQCAQbRvTiTJD8lUEtkDaA","http://www.youtube.com/@Paulo-l2y5f","0.0","0.0","True","True","MÚSICA DE NATAL DE CADA PAÍS 😂 #shorts","2025-06-20T12:51:35Z","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YouTube","comentario","natal 2026","Você é louco não compensa kkkkkkkkkkkkkk","","","","","","2025-12-12 05:36:45","","","","","","","","037Cu93QaMg","","1.0","","","","","","","","","","","","","","","","2025-06-16T20:00:21Z","","","","","","","","","","","","","","","","","","","","","","@AntonioMonteiro-v4x","UC_vlMn0JGETx0RhKUlHYp0A","http://www.youtube.com/@AntonioMonteiro-v4x","0.0","0.0","True","True","MÚSICA DE NATAL DE CADA PAÍS 😂 #shorts","2025-06-16T20:00:21Z","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YouTube","comentario","natal 2026","Aí sim Brasil música de homem😎😎😎","","","","","","2025-12-12 05:36:45","","","","","","","","037Cu93QaMg","","6.0","","","","","","","","","","","","","","","","2025-02-05T18:25:36Z","","","","","","","","","","","","","","","","","","","","","","@tatibueloni8910","UC8kiIJyE2SIXnIM5VAxhZhg","http://www.youtube.com/@tatibueloni8910","0.0","0.0","True","True","MÚSICA DE NATAL DE CADA PAÍS 😂 #shorts","2025-02-05T18:25:36Z","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YouTube","comentario","natal 2026","Quem e da tropa do brasil da like a qui em baixo","","","","","","2025-12-12 05:36:45","","","","","","","","037Cu93QaMg","","76.0","","","","","","","","","","","","","","","","2025-01-18T01:56:40Z","","","","","","","","","","","","","","","","","","","","","","@PedroChaves-v9u","UC9l-j75KNdxPYn3vjJcCa9w","http://www.youtube.com/@PedroChaves-v9u","5.0","5.0","True","True","MÚSICA DE NATAL DE CADA PAÍS 😂 #shorts","2025-01-18T01:56:40Z","5.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YouTube","comentario","natal 2026","Kkkkk o brasil kkkk","","","","","","2025-12-12 05:36:45","","","","","","","","037Cu93QaMg","","5.0","","","","","","","","","","","","","","","","2025-01-17T17:18:29Z","","","","","","","","","","","","","","","","","","","","","","@MariaFlorilda","UCtdiBZ34qhMOaJYUrdmU0Hw","http://www.youtube.com/@MariaFlorilda","0.0","0.0","True","True","MÚSICA DE NATAL DE CADA PAÍS 😂 #shorts","2025-01-17T17:18:29Z","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YouTube","comentario","natal 2026","❤ a do Brasil ficou incrível kkk faz mais vídeo que eu vou rir tanto","","","","","","2025-12-12 05:36:45","","","","","","","","037Cu93QaMg","","51.0","","","","","","","","","","","","","","","","2025-01-12T03:59:08Z","","","","","","","","","","","","","","","","","","","","","","@ivonebitencourt4614","UC2u17H5zUwx4S17lFzxrqwg","http://www.youtube.com/@ivonebitencourt4614","5.0","6.0","True","True","MÚSICA DE NATAL DE CADA PAÍS 😂 #shorts","2025-01-12T03:59:08Z","5.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YouTube","comentario","natal 2026","ÊO SABIA QUELE  CANTA ESSA MÚSICA😂😂😂","","","","","","2025-12-12 05:36:45","","","","","","","","037Cu93QaMg","","20.0","","","","","","","","","","","","","","","","2025-01-10T22:05:56Z","","","","","","","","","","","","","","","","","","","","","","@JoseBatista-y4p","UCS0yTF1cwW4MYhIYRbUxm4A","http://www.youtube.com/@JoseBatista-y4p","5.0","5.0","True","True","MÚSICA DE NATAL DE CADA PAÍS 😂 #shorts","2025-01-10T22:05:56Z","5.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YouTube","comentario","natal 2026","Estou.   Cho.  Cado.    Com.   Amuzica.   Do.     Brasil.    Está.muzica.   Do.     Brasil    e.      Foda","","","","","","2025-12-12 05:36:45","","","","","","","","037Cu93QaMg","","9.0","","","","","","","","","","","","","","","","2025-01-09T02:50:48Z","","","","","","","","","","","","","","","","","","","","","","@costurandoesemeandocomwarlei","UCg-LxJcLPv9A8rzixnvXL4A","http://www.youtube.com/@costurandoesemeandocomwarlei","2.0","2.0","True","True","MÚSICA DE NATAL DE CADA PAÍS 😂 #shorts","2025-01-09T02:50:48Z","2.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
