autor,comentario,likes,publicado_em,video_id,video_titulo
@paulblackrobert,"Didaticamente, digamos que um amigo vai ficar devendo pra um banco e ele quer contornar possiveis bloqueios judiciais, é possivel manter uma cold wallet e operar diretamente com suas criptos em uma carteira online?",0,2025-10-31T16:51:18Z,OUfM2fjRuQs,Nunca se esqueça de ter sua Hardwallet de Backup! #bitcoin #hardwallet
@SetorFinanceiro-p1s,Nó😮,0,2025-10-29T20:17:08Z,OUfM2fjRuQs,Nunca se esqueça de ter sua Hardwallet de Backup! #bitcoin #hardwallet
@CristianoVeiga,"justamente, não se deve, colocar todos os ovos dentro da mesma cesta.",0,2025-10-24T17:38:31Z,OUfM2fjRuQs,Nunca se esqueça de ter sua Hardwallet de Backup! #bitcoin #hardwallet
@JohnEvan1971,Tenho Electrum e Sparrow Offline 😊,0,2025-10-21T01:43:22Z,OUfM2fjRuQs,Nunca se esqueça de ter sua Hardwallet de Backup! #bitcoin #hardwallet
@JohnEvan1971,Comprei 50centavos de BitDiner agora quantas wallet tenho que ter,0,2025-10-11T02:32:14Z,OUfM2fjRuQs,Nunca se esqueça de ter sua Hardwallet de Backup! #bitcoin #hardwallet
@ENZOPROGAMERKAWAY1233,Boa sorte pra lembrar a senha de todas elas,0,2025-10-06T12:58:59Z,OUfM2fjRuQs,Nunca se esqueça de ter sua Hardwallet de Backup! #bitcoin #hardwallet
@AndreOliveira-rv5or,Agora já sei onde está os 30 milhões de Bitcoin,2,2025-09-18T23:16:32Z,OUfM2fjRuQs,Nunca se esqueça de ter sua Hardwallet de Backup! #bitcoin #hardwallet
@JohnUsp,pen drives não são bons para guardar dados por muito tempo,0,2025-09-13T06:38:39Z,OUfM2fjRuQs,Nunca se esqueça de ter sua Hardwallet de Backup! #bitcoin #hardwallet
@CiDiei,Pergunta de iniciante: é possivel guardar o mesmo bitcoin em 2 pendrives diferente?,0,2025-09-08T16:18:39Z,OUfM2fjRuQs,Nunca se esqueça de ter sua Hardwallet de Backup! #bitcoin #hardwallet
@BoxBankee,Nunca consigui comprar crypto de verdade porque o preço sempre varia muito de um banco pra outro... A taxa é salgada e fico com medo,0,2025-09-06T12:10:37Z,OUfM2fjRuQs,Nunca se esqueça de ter sua Hardwallet de Backup! #bitcoin #hardwallet
@verminando8747,"Aí furtam tua casa, ou ela pega fogo, e aí?
Prefiro guardar em VM criptografada.",0,2025-09-01T23:54:42Z,OUfM2fjRuQs,Nunca se esqueça de ter sua Hardwallet de Backup! #bitcoin #hardwallet
@yagodgt,ó locura esse mundo a pessoa se preocupa se cansa e gasta um monte de dinheiro pra guarda e tentar manter um pingo de dinheiro é triste essa merda desse mundo,0,2025-08-30T00:27:04Z,OUfM2fjRuQs,Nunca se esqueça de ter sua Hardwallet de Backup! #bitcoin #hardwallet
@adobeacrobat2012,Me da uma ai,1,2025-08-26T16:32:23Z,OUfM2fjRuQs,Nunca se esqueça de ter sua Hardwallet de Backup! #bitcoin #hardwallet
@r063rio,"Uma ta cheia de pepe, a outra so shiba, o restante um monte de porcaria anunciada por ytubers... 😅",0,2025-08-24T11:39:33Z,OUfM2fjRuQs,Nunca se esqueça de ter sua Hardwallet de Backup! #bitcoin #hardwallet
@Amorim-di,No caso essas carteiras que guardam as palavras né isso?,0,2025-07-30T14:52:43Z,OUfM2fjRuQs,Nunca se esqueça de ter sua Hardwallet de Backup! #bitcoin #hardwallet
@Marcelo-ts6ps,pirataria é crime !,0,2025-07-27T20:22:35Z,OUfM2fjRuQs,Nunca se esqueça de ter sua Hardwallet de Backup! #bitcoin #hardwallet
@criatorioiraja9561,Sua voz é igual do cara que fala do SISPASS do Ibama,0,2025-07-22T16:59:48Z,OUfM2fjRuQs,Nunca se esqueça de ter sua Hardwallet de Backup! #bitcoin #hardwallet
@psantos8602,"Tem uma forma de usar o próprio sistema para armazenar as ""palavras"".... Não precisa de HW, pen drive, cofre de banco... as palavras estarão lá 4ever....",0,2025-07-19T23:05:40Z,OUfM2fjRuQs,Nunca se esqueça de ter sua Hardwallet de Backup! #bitcoin #hardwallet
@venoch7seth,Não tenho nenhuma 😊,0,2025-07-12T03:46:05Z,OUfM2fjRuQs,Nunca se esqueça de ter sua Hardwallet de Backup! #bitcoin #hardwallet
@italo7972,eu com uma trezor e um sonho 😅,0,2025-07-09T13:19:28Z,OUfM2fjRuQs,Nunca se esqueça de ter sua Hardwallet de Backup! #bitcoin #hardwallet
@robertomiyagawa3455,O dinheiro nao estar no lendriver 😅 sim na senha,0,2025-07-08T04:35:30Z,OUfM2fjRuQs,Nunca se esqueça de ter sua Hardwallet de Backup! #bitcoin #hardwallet
@Rebeka-z3k,Ae ja é paranóia,0,2025-07-06T23:07:39Z,OUfM2fjRuQs,Nunca se esqueça de ter sua Hardwallet de Backup! #bitcoin #hardwallet
@AguilaGArpia,tenha 2 ou.... MUITO mais carteiras!! 😊Entendido!,0,2025-07-01T05:19:36Z,OUfM2fjRuQs,Nunca se esqueça de ter sua Hardwallet de Backup! #bitcoin #hardwallet
@leonardoluiz8151,tenho 50k entre BTC e avax sol aave trx ..  todas ficam na wallet ? tem custo pra trasnferir pra wallet ?,1,2025-06-29T14:48:24Z,OUfM2fjRuQs,Nunca se esqueça de ter sua Hardwallet de Backup! #bitcoin #hardwallet
@5packsabs,Só escrever a seed em metal e enterrar no quintal,0,2025-06-22T18:11:16Z,OUfM2fjRuQs,Nunca se esqueça de ter sua Hardwallet de Backup! #bitcoin #hardwallet
@Rebeka-z3k,Só basta uma off-line,0,2025-06-22T00:04:57Z,OUfM2fjRuQs,Nunca se esqueça de ter sua Hardwallet de Backup! #bitcoin #hardwallet
@gabriels07,"Porque, se estragar uma, compra outra, ué.....😂😂",0,2025-06-18T18:01:05Z,OUfM2fjRuQs,Nunca se esqueça de ter sua Hardwallet de Backup! #bitcoin #hardwallet
@sdeveloper02,"Cara estou fazendo engenharia reversa de alguns modelos de hard wallets para identificar falhas e potenciais correções assim como atualizações DIY já que as empresas das carteiras não tem interesse nessas atualizações por vários motivos acredito que seja burocracia em contratar novos desenvolvedores 

Então vi que você tem muitas carteiras de modelos diferentes se por acaso tu tiver afim de revender com um preço bacana me fala que tenho interesse vlw",0,2025-06-17T00:38:36Z,OUfM2fjRuQs,Nunca se esqueça de ter sua Hardwallet de Backup! #bitcoin #hardwallet
@eduardowilliam1913,Só de Hardwallet ele gastou uns 3 BTC 😂😂😂,3,2025-06-16T16:19:09Z,OUfM2fjRuQs,Nunca se esqueça de ter sua Hardwallet de Backup! #bitcoin #hardwallet
@gil.andrade91,Pra que tanta carteira que o que importa são as 24 palavras!,0,2025-06-13T19:32:48Z,OUfM2fjRuQs,Nunca se esqueça de ter sua Hardwallet de Backup! #bitcoin #hardwallet
@feefinancas,"Investir nesse  negócio é muito complicado, isso tá pior que ações nos anos 80 aonde só quem tinha dinheiro investia, tá loko",0,2025-06-07T15:52:01Z,OUfM2fjRuQs,Nunca se esqueça de ter sua Hardwallet de Backup! #bitcoin #hardwallet
@LukasPavanelly,"Haja memória pra guardar tanta ""senha""",0,2025-06-02T13:36:12Z,OUfM2fjRuQs,Nunca se esqueça de ter sua Hardwallet de Backup! #bitcoin #hardwallet
@jhonnatatorres,Tem mais dinheiro investido em HardWallet do que em Criptos 😂😂,220,2025-05-30T14:51:02Z,OUfM2fjRuQs,Nunca se esqueça de ter sua Hardwallet de Backup! #bitcoin #hardwallet
@Fugazz,O que vai acontecer quando a internet não funcionar mais? Quando o caos instaurado pelo anticristo dominar e ninguém ter acesso a internet? O dinheiro de vcs não terão acesso,0,2025-05-21T15:45:03Z,OUfM2fjRuQs,Nunca se esqueça de ter sua Hardwallet de Backup! #bitcoin #hardwallet
@Guiadotrago,Comprei uma ano passado na Kriptobr,1,2025-05-20T09:44:13Z,OUfM2fjRuQs,Nunca se esqueça de ter sua Hardwallet de Backup! #bitcoin #hardwallet
@apocalypsesurvivor3620,"Depois criticam que compra ouro, mas sem as mídias físicas de backup não conseguiriam fazer autocustodia",1,2025-05-16T23:36:28Z,OUfM2fjRuQs,Nunca se esqueça de ter sua Hardwallet de Backup! #bitcoin #hardwallet
@themistophos,"Queimou? Partiu pra electrum wallet em um sistema Linux butavel de pendrive com backup das palavras chaves. Pendrive queimou, restaura backup.",1,2025-05-15T04:11:37Z,OUfM2fjRuQs,Nunca se esqueça de ter sua Hardwallet de Backup! #bitcoin #hardwallet
@tonriti,"Não precisa, se ter suas palavras pode recuperar seus btc até em um celular velho, essas carteiras são boas pare evitar de ser hakeado.",1,2025-05-08T00:52:36Z,OUfM2fjRuQs,Nunca se esqueça de ter sua Hardwallet de Backup! #bitcoin #hardwallet
@claudiosaude82,Como isso funciona.,0,2025-05-05T06:51:10Z,OUfM2fjRuQs,Nunca se esqueça de ter sua Hardwallet de Backup! #bitcoin #hardwallet
@ricardoaugusto7768,1 milhão em carteiras skssksk brasil é foda,0,2025-04-15T09:06:28Z,OUfM2fjRuQs,Nunca se esqueça de ter sua Hardwallet de Backup! #bitcoin #hardwallet
@micaellmachado,Prefiro ter 1 hardwallet só e as palavras bem guardadas 😅,0,2025-04-04T19:22:45Z,OUfM2fjRuQs,Nunca se esqueça de ter sua Hardwallet de Backup! #bitcoin #hardwallet
@EL-MULTIVERSO-ES-UN-MISTERIO.,Os caras acham que tem um exército hacker atras dele😂,4,2025-03-30T00:03:17Z,OUfM2fjRuQs,Nunca se esqueça de ter sua Hardwallet de Backup! #bitcoin #hardwallet
@Tio_Ninguem,"Eu, tenho criptomoedas mais no meu país não sei como faço! Moçambique",0,2025-11-20T12:47:56Z,PXcajv6Ukn4,CORRETORAS DE CRIPTOS: Por onde COMEÇAR A INVESTIR em CRIPTOMOEDAS de forma SEGURA? #shorts
@RogerioDuarte,comprar nas corretoras amigas do TAXAD,0,2025-11-18T23:27:31Z,PXcajv6Ukn4,CORRETORAS DE CRIPTOS: Por onde COMEÇAR A INVESTIR em CRIPTOMOEDAS de forma SEGURA? #shorts
@ursulamiranda637,Como na plataforma coinbase acho o IR ou algum relatório p conseguir declarar o imposto ?,0,2025-10-19T14:09:12Z,PXcajv6Ukn4,CORRETORAS DE CRIPTOS: Por onde COMEÇAR A INVESTIR em CRIPTOMOEDAS de forma SEGURA? #shorts
@leandroeugenio8059,Como joga criptomoeda numa carteira que não sei,0,2025-10-12T21:25:47Z,PXcajv6Ukn4,CORRETORAS DE CRIPTOS: Por onde COMEÇAR A INVESTIR em CRIPTOMOEDAS de forma SEGURA? #shorts
@fernandosmazzoni,Cripto é ridiculo,0,2025-10-02T13:55:40Z,PXcajv6Ukn4,CORRETORAS DE CRIPTOS: Por onde COMEÇAR A INVESTIR em CRIPTOMOEDAS de forma SEGURA? #shorts
@araujoojuara4396,👏🏽👏🏽👏🏽👏🏽👏🏽,0,2025-09-25T11:53:24Z,PXcajv6Ukn4,CORRETORAS DE CRIPTOS: Por onde COMEÇAR A INVESTIR em CRIPTOMOEDAS de forma SEGURA? #shorts
@mateusmateusfarias9764,O mestre do terror😂,0,2025-09-20T13:49:11Z,PXcajv6Ukn4,CORRETORAS DE CRIPTOS: Por onde COMEÇAR A INVESTIR em CRIPTOMOEDAS de forma SEGURA? #shorts
@eliscorreia7634,Vc sabe me dizer se a Exchange Mercuryo é segura?,1,2025-09-10T12:56:01Z,PXcajv6Ukn4,CORRETORAS DE CRIPTOS: Por onde COMEÇAR A INVESTIR em CRIPTOMOEDAS de forma SEGURA? #shorts
@paulofelipe6852,Coinbase compensa?,0,2025-08-24T16:16:14Z,PXcajv6Ukn4,CORRETORAS DE CRIPTOS: Por onde COMEÇAR A INVESTIR em CRIPTOMOEDAS de forma SEGURA? #shorts
@ricox25,"A Binance perdeu um processo recente para um cliente de São Paulo, hacker invadiu a conta dele e fez a limpa",0,2025-07-27T01:49:37Z,PXcajv6Ukn4,CORRETORAS DE CRIPTOS: Por onde COMEÇAR A INVESTIR em CRIPTOMOEDAS de forma SEGURA? #shorts
@evaldomendonca1647,"E as taxas, faça um passo de como criar uma carteira",0,2025-07-25T21:42:07Z,PXcajv6Ukn4,CORRETORAS DE CRIPTOS: Por onde COMEÇAR A INVESTIR em CRIPTOMOEDAS de forma SEGURA? #shorts
@flaviojonny,Eu adquiri pelo inter... Não é a mesma coisa?,0,2025-07-20T10:25:55Z,PXcajv6Ukn4,CORRETORAS DE CRIPTOS: Por onde COMEÇAR A INVESTIR em CRIPTOMOEDAS de forma SEGURA? #shorts
@eduardoevangelista3743,E isso que eu quero comprar e tirar,0,2025-07-04T01:42:41Z,PXcajv6Ukn4,CORRETORAS DE CRIPTOS: Por onde COMEÇAR A INVESTIR em CRIPTOMOEDAS de forma SEGURA? #shorts
@daviferro4264,corretora não pode ter filial no Brasil,0,2025-07-02T22:37:38Z,PXcajv6Ukn4,CORRETORAS DE CRIPTOS: Por onde COMEÇAR A INVESTIR em CRIPTOMOEDAS de forma SEGURA? #shorts
@8SegundosBR,binance é a melhor até então,1,2025-06-29T17:27:05Z,PXcajv6Ukn4,CORRETORAS DE CRIPTOS: Por onde COMEÇAR A INVESTIR em CRIPTOMOEDAS de forma SEGURA? #shorts
@virginiafigueiredofonseca9779,Você conhece a QRYBUT?,0,2025-06-23T20:20:47Z,PXcajv6Ukn4,CORRETORAS DE CRIPTOS: Por onde COMEÇAR A INVESTIR em CRIPTOMOEDAS de forma SEGURA? #shorts
@eduardowallacebr,Ele recomendando duas corretoras e diz que não dá pra recomendar 😂 esse charlao é um brincante 😂,0,2025-06-18T16:27:17Z,PXcajv6Ukn4,CORRETORAS DE CRIPTOS: Por onde COMEÇAR A INVESTIR em CRIPTOMOEDAS de forma SEGURA? #shorts
@aldemirferreira3342,"Minhas moedas em Cripto BTC sumiram na binance, realmente é verdade",0,2025-06-13T00:07:31Z,PXcajv6Ukn4,CORRETORAS DE CRIPTOS: Por onde COMEÇAR A INVESTIR em CRIPTOMOEDAS de forma SEGURA? #shorts
@GalactusGordo,Binance investe bilhões em segurança e tem um estoque de 5 Bilhões pra pagar a galera caso de ruim.,0,2025-06-09T18:23:43Z,PXcajv6Ukn4,CORRETORAS DE CRIPTOS: Por onde COMEÇAR A INVESTIR em CRIPTOMOEDAS de forma SEGURA? #shorts
@jamesdosier7854,"✊Diria que deveria ser dada mais ênfase ao day trading, pois é menos suscetível à imprevisibilidade do mercado. ✊Ganhei cerca de 2,7 BTC em seis semanas de day trading utilizando os insights e sinais de Elizabeth Karl, começando com apenas 0,9 BTC. Estava um passo à frente de outras análises. Tornou-se o melhor ao longo dos anos.🚀🚀🚀",13,2025-06-09T14:46:25Z,PXcajv6Ukn4,CORRETORAS DE CRIPTOS: Por onde COMEÇAR A INVESTIR em CRIPTOMOEDAS de forma SEGURA? #shorts
@noemyrolim793,"Tentei tirar 2x da Binance, eles não enviam. Dizem que é carteira comprometida",0,2025-06-06T21:32:29Z,PXcajv6Ukn4,CORRETORAS DE CRIPTOS: Por onde COMEÇAR A INVESTIR em CRIPTOMOEDAS de forma SEGURA? #shorts
@Plantasdiarias,Pensae que x9mpre esta merda quando estava 70 mil dólares caiu e eu vendi hoje estou comprando de novo essa porqueira em 100 e pouco mil dólares que raiva,0,2025-05-28T03:43:43Z,PXcajv6Ukn4,CORRETORAS DE CRIPTOS: Por onde COMEÇAR A INVESTIR em CRIPTOMOEDAS de forma SEGURA? #shorts
@eraera-e4y,"Charlucio. Tenho repulsa disso aí. Uso hash11 o que me diz? Boa ideia.
Abrx de uba",0,2025-05-19T12:49:26Z,PXcajv6Ukn4,CORRETORAS DE CRIPTOS: Por onde COMEÇAR A INVESTIR em CRIPTOMOEDAS de forma SEGURA? #shorts
@RS-GraciPesca,"Melhor comprar no inter ,nu , seguro ..essas corretoras é treta",1,2025-05-17T20:58:57Z,PXcajv6Ukn4,CORRETORAS DE CRIPTOS: Por onde COMEÇAR A INVESTIR em CRIPTOMOEDAS de forma SEGURA? #shorts
@marcosfrancisco2270,Por onde começar a estudar sobre o mundo cript,0,2025-05-12T10:54:00Z,PXcajv6Ukn4,CORRETORAS DE CRIPTOS: Por onde COMEÇAR A INVESTIR em CRIPTOMOEDAS de forma SEGURA? #shorts
@joaovitorborgesmilhomem1409,"RENDER é a criptomoeda com maior probabilidade de crescimento exponencial neste ciclo, segundo o ChatGPT.",0,2025-05-10T22:48:54Z,PXcajv6Ukn4,CORRETORAS DE CRIPTOS: Por onde COMEÇAR A INVESTIR em CRIPTOMOEDAS de forma SEGURA? #shorts
@Reneta-l8h,"Boas dicas! Por favor, sou novo em investimentos em criptomoedas e gostaria de começar, preciso de conselhos como iniciante.",1,2025-05-10T09:49:53Z,PXcajv6Ukn4,CORRETORAS DE CRIPTOS: Por onde COMEÇAR A INVESTIR em CRIPTOMOEDAS de forma SEGURA? #shorts
@igrejacongregacionalcrzuiecb,"""Zephirex_IMCchix "" alguém conhece essa?",0,2025-04-29T02:18:48Z,PXcajv6Ukn4,CORRETORAS DE CRIPTOS: Por onde COMEÇAR A INVESTIR em CRIPTOMOEDAS de forma SEGURA? #shorts
@quesiamota7645,"Charlao consigo acessar alguma corretora aqui no Brasil, morando na Europa? De Portugal consigo acessar meus investimentos na clear por exemplo?",0,2025-04-28T22:28:42Z,PXcajv6Ukn4,CORRETORAS DE CRIPTOS: Por onde COMEÇAR A INVESTIR em CRIPTOMOEDAS de forma SEGURA? #shorts
@nilzamarquesdossantosmarqu7660,Tou com cripto presa na carteira EXODUS 😮,0,2025-04-23T18:56:57Z,PXcajv6Ukn4,CORRETORAS DE CRIPTOS: Por onde COMEÇAR A INVESTIR em CRIPTOMOEDAS de forma SEGURA? #shorts
@chicoterra4000,"O BTC é seguro? imagina uma situação de sequestro de um filho seu, o cara sabe que vc tem BTCs e simplesmente numa ligação telefonica ele toma todos eles. Muito mais dificil a policia rastrear isso do que uma transferencia bancaria não é mesmo? E quem trabalha em corretora sabe quem tem e quantos tem. Cuidado...",0,2025-04-10T11:25:51Z,PXcajv6Ukn4,CORRETORAS DE CRIPTOS: Por onde COMEÇAR A INVESTIR em CRIPTOMOEDAS de forma SEGURA? #shorts
@brant4564,finalmente alguem que fala a verdade!!!,2,2025-04-08T13:50:54Z,PXcajv6Ukn4,CORRETORAS DE CRIPTOS: Por onde COMEÇAR A INVESTIR em CRIPTOMOEDAS de forma SEGURA? #shorts
@longa2321,Professor,0,2025-04-02T04:19:19Z,PXcajv6Ukn4,CORRETORAS DE CRIPTOS: Por onde COMEÇAR A INVESTIR em CRIPTOMOEDAS de forma SEGURA? #shorts
@longa2321,Bipa e confiável,0,2025-04-02T04:19:11Z,PXcajv6Ukn4,CORRETORAS DE CRIPTOS: Por onde COMEÇAR A INVESTIR em CRIPTOMOEDAS de forma SEGURA? #shorts
@joaopedrofernandessaturnin8763,"Charlão, boa noite, no MB como funciona essas cestas inteligentes?",1,2025-03-25T23:51:22Z,PXcajv6Ukn4,CORRETORAS DE CRIPTOS: Por onde COMEÇAR A INVESTIR em CRIPTOMOEDAS de forma SEGURA? #shorts
@Sergio_Hanry,"Qual carteira botar? 
Fria,  Quente 
Indicação de algumas pfv 👇🏻",0,2025-03-24T15:45:11Z,PXcajv6Ukn4,CORRETORAS DE CRIPTOS: Por onde COMEÇAR A INVESTIR em CRIPTOMOEDAS de forma SEGURA? #shorts
@MariLucas-v2q,"Charlao eu te acompanho desde ano passado , foi quando comecei a conhecer as cryptos.
Não sei como transferir as cryptos pra uma carteira minha.faz vídeo ensinando a comprar e colocar na minha carteira,❤te conheço e percebi que vc tá mais calvo😂😂 isso por se preocupar com os seus investimentos?😂😂",2,2025-03-09T12:00:30Z,PXcajv6Ukn4,CORRETORAS DE CRIPTOS: Por onde COMEÇAR A INVESTIR em CRIPTOMOEDAS de forma SEGURA? #shorts
@JefersonSantos-ey2so,Como assim comprou tirou ?,0,2025-03-08T21:42:36Z,PXcajv6Ukn4,CORRETORAS DE CRIPTOS: Por onde COMEÇAR A INVESTIR em CRIPTOMOEDAS de forma SEGURA? #shorts
@jotacristianokallebe,"Não dá para confiar nem nessas carteiras, hein😅",0,2025-03-03T02:13:49Z,PXcajv6Ukn4,CORRETORAS DE CRIPTOS: Por onde COMEÇAR A INVESTIR em CRIPTOMOEDAS de forma SEGURA? #shorts
@j.csilva9537,Uso sempre na corretora e nunca tive problemas,0,2025-02-27T14:17:18Z,PXcajv6Ukn4,CORRETORAS DE CRIPTOS: Por onde COMEÇAR A INVESTIR em CRIPTOMOEDAS de forma SEGURA? #shorts
@marcelomartins1974,Legal seria fazer um video falando sobre carteiras wallets e como transferir da corretora para wallet. Segue a sugestão ai,45,2025-02-26T09:50:52Z,PXcajv6Ukn4,CORRETORAS DE CRIPTOS: Por onde COMEÇAR A INVESTIR em CRIPTOMOEDAS de forma SEGURA? #shorts
@vaniasoares5598,E se for ETF de cripto? Como funciona?,0,2025-02-24T18:21:43Z,PXcajv6Ukn4,CORRETORAS DE CRIPTOS: Por onde COMEÇAR A INVESTIR em CRIPTOMOEDAS de forma SEGURA? #shorts
@fabianocarneiro2842,Eu gosto da sinceridade desse cidadão.,8,2025-02-24T00:08:36Z,PXcajv6Ukn4,CORRETORAS DE CRIPTOS: Por onde COMEÇAR A INVESTIR em CRIPTOMOEDAS de forma SEGURA? #shorts
@Nyer-63194,O que vc acha da BlueWallet,0,2025-02-22T13:50:57Z,PXcajv6Ukn4,CORRETORAS DE CRIPTOS: Por onde COMEÇAR A INVESTIR em CRIPTOMOEDAS de forma SEGURA? #shorts
@juliezerfialho3610,Tenho a binance e transfiro para minha Trust,0,2025-02-17T22:46:53Z,PXcajv6Ukn4,CORRETORAS DE CRIPTOS: Por onde COMEÇAR A INVESTIR em CRIPTOMOEDAS de forma SEGURA? #shorts
@MaurismarRicarte,"pra quem tem pouco investido não compensa transferir pois a taxa é altissima, se vocce tiver acima de 5 mil aí é difrente aconselho tansferir para uma carteira cripto...",0,2025-02-16T09:26:29Z,PXcajv6Ukn4,CORRETORAS DE CRIPTOS: Por onde COMEÇAR A INVESTIR em CRIPTOMOEDAS de forma SEGURA? #shorts
@gustavorolim,Como faz isso de coloca na carteira ?,0,2025-02-12T13:09:30Z,PXcajv6Ukn4,CORRETORAS DE CRIPTOS: Por onde COMEÇAR A INVESTIR em CRIPTOMOEDAS de forma SEGURA? #shorts
@sabrinagregorio7982,Como colocar em um carteira sua isso não sei,0,2025-02-09T20:34:37Z,PXcajv6Ukn4,CORRETORAS DE CRIPTOS: Por onde COMEÇAR A INVESTIR em CRIPTOMOEDAS de forma SEGURA? #shorts
@salleosantos3227,"Charlao, tem algum link bonificado para abrir conta na mercado bitcoin?",0,2025-02-08T12:00:57Z,PXcajv6Ukn4,CORRETORAS DE CRIPTOS: Por onde COMEÇAR A INVESTIR em CRIPTOMOEDAS de forma SEGURA? #shorts
@flaviocastrobatista6261,E o dólar kkk,0,2025-02-04T20:26:38Z,PXcajv6Ukn4,CORRETORAS DE CRIPTOS: Por onde COMEÇAR A INVESTIR em CRIPTOMOEDAS de forma SEGURA? #shorts
@thinkcentre101,As corretoras Coinbase e OKX possui suporte a rede Lightning também?,0,2025-11-09T01:16:56Z,t9Ixv8P31Gc,⚡ Como enviar Bitcoin via Lightning - Como depositar Bitcoin na BIPA usando Lightning ⚡ - @usebipa
@grotaarmadilha,Tem como eu transferir lbtc pra lightning,0,2025-06-13T04:45:41Z,t9Ixv8P31Gc,⚡ Como enviar Bitcoin via Lightning - Como depositar Bitcoin na BIPA usando Lightning ⚡ - @usebipa
@marinhoconservador,Poderia fazer um vídeo enviando satoshis da Bipa para a carteira Electrun via Lighting,1,2025-05-25T17:34:03Z,t9Ixv8P31Gc,⚡ Como enviar Bitcoin via Lightning - Como depositar Bitcoin na BIPA usando Lightning ⚡ - @usebipa
@ANONYMOUS.BR044,TENHO BTC NA CARTEIRA SECUX W10 TEM COMO EU SACAR SEM PAGAR TAXA ? Como seria,0,2025-05-11T12:55:48Z,t9Ixv8P31Gc,⚡ Como enviar Bitcoin via Lightning - Como depositar Bitcoin na BIPA usando Lightning ⚡ - @usebipa
@claudiomenezes6747,A foxbit tem rede lightning? Obrigado,0,2025-04-21T14:42:06Z,t9Ixv8P31Gc,⚡ Como enviar Bitcoin via Lightning - Como depositar Bitcoin na BIPA usando Lightning ⚡ - @usebipa
@leonoramendonca1894,Olá! Por favor me ajuda a sacar meu dinheiro na CoinEx wallet ? Não consigo sacar ele aparece para eu depositar um valor pra poder sacar mas mesmo assim ele não sai,0,2025-03-25T13:31:12Z,t9Ixv8P31Gc,⚡ Como enviar Bitcoin via Lightning - Como depositar Bitcoin na BIPA usando Lightning ⚡ - @usebipa
@Justapilot_9700,"Dá pra enviar da electrum usando a rede btc direto pra wallet of satoshi e usar como lightning, ou vice versa??
Obgd pelas dicas vc é fera mesmo",0,2025-03-24T15:27:46Z,t9Ixv8P31Gc,⚡ Como enviar Bitcoin via Lightning - Como depositar Bitcoin na BIPA usando Lightning ⚡ - @usebipa
@gaalencar2013,Poderia faze um video sobre formas de mandar da light pra main?,1,2025-03-24T01:34:12Z,t9Ixv8P31Gc,⚡ Como enviar Bitcoin via Lightning - Como depositar Bitcoin na BIPA usando Lightning ⚡ - @usebipa
@JosevaldaSilvasantanaVal-j6f,"Eu vou dar uma dica de ouro para todos vocês,  esse rapaz aí já deu um passo muito importante na vida dele que è investir em ativos que venham lhe dar renda passiva , ou seja o dinheiro trabalhar para ele e não o contrário , mas o pulo do gato está em estudar os gráficos 📊!! Isso mesmo estudar os gráficos  fazer "" Trader '  que traduzindo para o português  = Cormerciante

Ou seja o que quero dizer è que è muito mãos inteligente comprar um ativo qua do ele está barato  do que quando ele está caro , o Bitcoin como os títulos e ações de grandes empresas  sempre sofrem grandes oscilações  que significam correções  no gráfico, existem padrões  no gráficos e notícias que antecipam uma alta ou uma baixa em um determinado ado ativo , fazendo com que o investidor só invista quando tiver uma volatilidade a fazer dele e não contra,  !!",0,2025-12-11T17:31:13Z,SntmeUckLCc,"Comprei R$ 50,00 de Bitcoin toda semana!! #bitcoin #btc #economia #lucro #dinheiro #investimento"
@guilhermemonteirocoutinho5945,Onde que vc compra?,0,2025-12-09T14:48:08Z,SntmeUckLCc,"Comprei R$ 50,00 de Bitcoin toda semana!! #bitcoin #btc #economia #lucro #dinheiro #investimento"
@jansleylima9879,Eu compro 30 reais todo dia estou com 15 dias,0,2025-12-07T21:13:48Z,SntmeUckLCc,"Comprei R$ 50,00 de Bitcoin toda semana!! #bitcoin #btc #economia #lucro #dinheiro #investimento"
@mecanicav3220,Se tivesse feito até hoje teria um bom dinheiro,1,2025-11-29T21:06:13Z,SntmeUckLCc,"Comprei R$ 50,00 de Bitcoin toda semana!! #bitcoin #btc #economia #lucro #dinheiro #investimento"
@user-hz9yn2em6m,"Pessoal, prestem atenção:
Bitcoin é coisa para longo prazo. Quem investe, precisa investir somente o dinheiro que pode investir, sem comprometer contas, responsabilidades ou sua paz.

E tenham isso em mente: Bitcoin não é para pensar em uma semana, um mês ou um ano. É para 5 anos ou mais. Quem tenta ganhar rápido geralmente se complica; quem é paciente e entende o propósito do ativo, normalmente colhe resultados melhores.

Então, fiquem tranquilos, façam tudo com sabedoria e lembrem: investimento não pode virar peso, tem que ser planejamento.",0,2025-11-26T11:23:34Z,SntmeUckLCc,"Comprei R$ 50,00 de Bitcoin toda semana!! #bitcoin #btc #economia #lucro #dinheiro #investimento"
@prof.adaeloliveira,Queria essa planilha aí kkk,0,2025-11-02T16:11:50Z,SntmeUckLCc,"Comprei R$ 50,00 de Bitcoin toda semana!! #bitcoin #btc #economia #lucro #dinheiro #investimento"
