termo_pesquisa,regiao,idioma,data_coleta,timestamp,modo,versao_script,fonte,rank,about_this_result,ad_supported,age,allow_forking,ano,app_id,archived,arxiv_id,atualizado,author,autores,autores_lista,avaliacoes,caption,categoria,categoria_id,categorias,categorias_lista,category_id,channel,channel_custom_url,channel_description,channel_id,citacoes,cliente,clone_url,comment,comment_text,comments,contains_ads,content,content_rating,coordinates,created,created_at_i,criado,currency,data,data_completa,date,default_audio_language,default_branch,default_language,definition,descricao,description,desenvolvedor,desenvolvedor_id,dir,disabled,dislikes,displayed_link,doi,duration,engine,estrelas,external_ids,extract_html,family_friendly,favorites,fields_of_study,fonte_suggest,fork,forks,forks_url,free,has_downloads,has_issues,has_pages,has_projects,has_wiki,homepage,icon,image,instalacoes,is_open_access,is_template,journal,journal_ref,lang,language,licenca,licenca_spdx,likes,linguagem,link,live_broadcast_content,meta_desc,meta_url,metodo,nome,num_points,object_id,open_access_pdf,open_issues,order,originalimage,originalimage_height,originalimage_width,owner,owner_avatar,owner_type,owner_url,pais,paper_id,parent_id,position,preco,primary_category,private,publication_date,publication_types,published,published_parsed,pushed_at,referencias,released,relevancia,relevancy_score,resumo,score,screenshots,sectiontitle,sitelinks,size,snippet,source,source_url,story_id,story_text,story_title,story_url,sugestao,summary,tags,tamanho,tentativa,termo,termo_original,thumbnail,thumbnail_default,thumbnail_height,thumbnail_high,thumbnail_maxres,thumbnail_width,tipo,title,titlesnippet,titulo,topics,updated,url,url_mobile,venue,version,video_id,views,visibility,watchers,web_commit_signoff_required,wordcount
bitcoin,br,pt,2025-12-12 04:37:35,2025-12-12T04:37:35.327468,personalizado,7.4,Google News,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"A gestora suíça 21Shares previu no relatório State of Crypto 2025 que o bitcoin (BTC) voltará a bater máxima histórica em 2026. A cotação recorde da moeda digital é US$ 126 mil, valor atingido em outubro deste ano e que está 27% acima do preço atual.... [1569 chars]",,,,,,,,,,,,,,,Gestores consideram que os institucionais absorvem mais os BTCs minerados a cada ano,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://s2-valor.glbimg.com/E2SK_02sRY1uidhkKgKw5zejmd4=/1200x/smart/filters:cover():strip_icc()/i.s3.glbimg.com/v1/AUTH_63b422c2caee4269b8b34177e8876b93/internal_photos/bs/2025/O/Z/jTx7iZSwuOAX1ZnJEsqw/443501988.jpg,,,,,,,,,,,,https://valor.globo.com/financas/criptomoedas/noticia/2025/12/11/21shares-diz-que-bitcoin-voltara-a-bater-maxima-historica-no-ano-que-vem.ghtml,,,,api,,,,,,,,,,,,,,br,,,,,,,,,2025-12-11T08:04:19Z,,,,,,,,,,,,,,Valor Econômico,https://valor.globo.com,,,,,,,,,,bitcoin,,,,,,,,,21Shares diz que bitcoin voltará a bater máxima histórica no ano que vem,,,,,,,,,,,,,,
bitcoin,br,pt,2025-12-12 04:37:35,2025-12-12T04:37:35.327468,personalizado,7.4,Google News,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"A reunião de dezembro do Federal Reserve ocorre em um momento decisivo para o mercado acionário.
O consenso aponta para um corte de 25 pontos-base.
Investidores avaliarão com atenção o novo dot plot e as declarações do presidente Jerome Powell em bus... [4944 chars]",,,,,,,,,,,,,,,"Análises do Mercado por abrangendo: Bank of America Corp, Goldman Sachs Group Inc, S&P 500, Bitcoin US Dollar. Leia as Análises do Mercado de no Investing.com.",,,,,,,,,,,,,,,,,,,,,,,,,,,,https://i-invdn-com.investing.com/redesign/images/seo/investingcom_analysis_og.jpg,,,,,,,,,,,,https://br.investing.com/analysis/previa-do-fomc-corte-hawkish-ganha-forca-em-meio-a-divisoes-internas-no-fed-200474455,,,,api,,,,,,,,,,,,,,br,,,,,,,,,2025-12-10T13:10:53Z,,,,,,,,,,,,,,Investing.com Brasil,https://br.investing.com,,,,,,,,,,bitcoin,,,,,,,,,Prévia do Fomc: “Corte hawkish” ganha força em meio a divisões internas no Fed,,,,,,,,,,,,,,
bitcoin,br,pt,2025-12-12 04:37:35,2025-12-12T04:37:35.327468,personalizado,7.4,Google News,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Conhecido pela versatilidade e expansão rápida, o mercado de Fundos de Investimento em Diretos Creditórios (FIDCs) alcançou mais um setor neste mês, chegando a mundo dos criptoativos. O Mercado Bitcoin, plataforma de investimentos em ativos digitais,... [2147 chars]",,,,,,,,,,,,,,,"Fundo que investe em consignados e recebíveis de cartões tem rentabilidade de CDI + 3,5% como meta",,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.infomoney.com.br/wp-content/uploads/2025/09/IMG_1715.jpg?fit=1498%2C1001&quality=70&strip=all,,,,,,,,,,,,https://www.infomoney.com.br/onde-investir/fidc-cripto-mercado-bitcoin-estreia-fundo-e-quer-captar-r-100-milhoes/,,,,api,,,,,,,,,,,,,,br,,,,,,,,,2025-12-10T08:00:00Z,,,,,,,,,,,,,,InfoMoney,https://www.infomoney.com.br,,,,,,,,,,bitcoin,,,,,,,,,FIDC cripto: Mercado Bitcoin estreia fundo e quer captar R$ 100 milhões,,,,,,,,,,,,,,
bitcoin,br,pt,2025-12-12 04:37:35,2025-12-12T04:37:35.327468,personalizado,7.4,Google News,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Segundo dados da Biscoint, plataforma de dados do Bitybank, o volume negociado da stablecoin atrelada ao dólar somou R$ 10,2 bilhões no mês, montante que corresponde a 61% do total.
Diferentemente do comportamento de Bitcoin (BTC), a principal repres... [2105 chars]",,,,,,,,,,,,,,,"Stablecoin somou R$ 10,2 bilhões em volume transacionado em novembro e superou Bitcoin, que girou cerca de metade desse total, segundo dados da plataforma Biscoint",,,,,,,,,,,,,,,,,,,,,,,,,,,,https://s2-valor-investe.glbimg.com/M8FT6aXuWVw5mwbpNnxMjvxrqLc=/2121x0/filters:format(jpeg)/https://i.s3.glbimg.com/v1/AUTH_f035dd6fd91c438fa04ab718d608bbaa/internal_photos/bs/2025/B/w/fyqgt3QMCINi4JNbPzlw/gettyimages-1357452566.jpg,,,,,,,,,,,,https://valorinveste.globo.com/mercados/cripto/noticia/2025/12/09/cripto-de-dolar-usdt-lidera-com-folga-negociacao-no-brasil.ghtml,,,,api,,,,,,,,,,,,,,br,,,,,,,,,2025-12-09T09:20:29Z,,,,,,,,,,,,,,Valor Investe,https://valorinveste.globo.com,,,,,,,,,,bitcoin,,,,,,,,,Cripto de dólar USDT lidera com folga negociação no Brasil,,,,,,,,,,,,,,
bitcoin,br,pt,2025-12-12 04:37:35,2025-12-12T04:37:35.327468,personalizado,7.4,Google News,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gestora com R$ 32 bilhões em ativos sob gestão, a Galapagos Capital estreou no segmento de ETFs (fundos de índice negociados em bolsa) neste segundo semestre com um portfólio que engloba as três faces do mercado de capitais: renda fixa, renda variáve... [3313 chars]",,,,,,,,,,,,,,,"A casa acaba de lançar o GBIT11, ETF que replica integralmente o IBIT, fundo de Bitcoin da BlackRock, listado na Nasdaq e que se tornou o maior e mais líquido do mundo após a estreia dos ETFs com exposição direta a Bitcoin, em janeiro do ano passado",,,,,,,,,,,,,,,,,,,,,,,,,,,,https://s2-valor-investe.glbimg.com/amJe9j4cUffcXg6zQ1MGjkd_6fc=/2121x0/filters:format(jpeg)/https://i.s3.glbimg.com/v1/AUTH_f035dd6fd91c438fa04ab718d608bbaa/internal_photos/bs/2021/O/x/fK6djHQym59JBhyK7CfA/etf4.jpg,,,,,,,,,,,,https://valorinveste.globo.com/mercados/cripto/noticia/2025/12/09/galapagos-aposta-no-bitcoin-com-o-etf-de-maior-liquidez-do-mundo.ghtml,,,,api,,,,,,,,,,,,,,br,,,,,,,,,2025-12-09T09:10:29Z,,,,,,,,,,,,,,Valor Investe,https://valorinveste.globo.com,,,,,,,,,,bitcoin,,,,,,,,,Galapagos aposta no Bitcoin com o ETF de maior liquidez do mundo,,,,,,,,,,,,,,
bitcoin,br,pt,2025-12-12 04:37:35,2025-12-12T04:37:35.327468,personalizado,7.4,Google News,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gestora com R$ 32 bilhões em ativos sob gestão, a Galapagos Capital estreou no segmento de ETFs (fundos negociados em bolsa) neste segundo semestre com um portfólio que engloba as três faces do mercado de capitais: renda fixa, renda variável global e... [3107 chars]",,,,,,,,,,,,,,,Casa lança produto que replica integralmente o fundo de bitcoin da BlackRock,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://s2-valor.glbimg.com/tvg8IZNUDzdgcIutrVRqB9ZZthk=/1200x/smart/filters:cover():strip_icc()/i.s3.glbimg.com/v1/AUTH_63b422c2caee4269b8b34177e8876b93/internal_photos/bs/2025/1/2/izYNtbQKm2fdRsfSjvHQ/foto09fin-201-cripto-c3.jpg,,,,,,,,,,,,https://valor.globo.com/financas/criptomoedas/noticia/2025/12/09/galapagos-aposta-no-bitcoin-com-etf-de-maior-liquidez.ghtml,,,,api,,,,,,,,,,,,,,br,,,,,,,,,2025-12-09T08:03:40Z,,,,,,,,,,,,,,Valor Econômico,https://valor.globo.com,,,,,,,,,,bitcoin,,,,,,,,,Galapagos aposta no bitcoin com ETF de maior liquidez,,,,,,,,,,,,,,
bitcoin,br,pt,2025-12-12 04:37:35,2025-12-12T04:37:35.327468,personalizado,7.4,Google News,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Um sexto de todas as reservas de bitcoin (BTC) detidas por grandes investidores (chamados de “baleias”) é controlado por 4 governos: Estados Unidos, China, Reino Unido e Ucrânia. Como o maior governo detentor de Bitcoin e o segundo maior investidor p... [2365 chars]",,,,,,,,,,,,,,,"Esses 4 governos detêm cerca de 1/6 das reservas de bitcoin controladas pelas 'baleias', como são conhecidos 89 grandes investidores.",,,,,,,,,,,,,,,,,,,,,,,,,,,,https://monitormercantil.com.br/wp-content/uploads/2020/12/Bitcoin.jpg,,,,,,,,,,,,https://monitormercantil.com.br/eua-china-uk-e-ucrania-lideram-em-bitcoin/,,,,api,,,,,,,,,,,,,,br,,,,,,,,,2025-12-08T19:23:35Z,,,,,,,,,,,,,,Monitor Mercantil,https://monitormercantil.com.br,,,,,,,,,,bitcoin,,,,,,,,,"EUA, China, UK e Ucrânia lideram em bitcoin",,,,,,,,,,,,,,
bitcoin,br,pt,2025-12-12 04:37:35,2025-12-12T04:37:35.327468,personalizado,7.4,Google News,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"O comitê de política monetária do Fed realiza a sua última reunião amanhã e quarta-feira, quando deve anunciar a manutenção ou corte na taxa atual, entre 3,75% e 4% ao ano. De acordo com a ferramenta Fed Watch, do CME Group, quase 90% das apostas são... [4393 chars]",,,,,,,,,,,,,,,"Resultado da reunião do comitê de política monetária do BC americano pode destravar novo fluxo de capital para ETFs, mas analistas ainda veem fragilidade estrutural",,,,,,,,,,,,,,,,,,,,,,,,,,,,https://s2-valor-investe.glbimg.com/O7Q1Aq6tNZU0gcWbPInzdn09D8c=/2177x0/filters:format(jpeg)/https://i.s3.glbimg.com/v1/AUTH_f035dd6fd91c438fa04ab718d608bbaa/internal_photos/bs/2021/M/E/u6XNK4SLuucsnDWCdS0g/bitcoin.jpg,,,,,,,,,,,,https://valorinveste.globo.com/mercados/cripto/noticia/2025/12/08/bitcoin-inicia-semana-otimista-mas-segue-em-compasso-de-espera-por-decisao-de-juros-nos-eua.ghtml,,,,api,,,,,,,,,,,,,,br,,,,,,,,,2025-12-08T15:04:51Z,,,,,,,,,,,,,,Valor Investe,https://valorinveste.globo.com,,,,,,,,,,bitcoin,,,,,,,,,"Bitcoin inicia semana otimista, mas segue em compasso de espera por decisão de juros nos EUA",,,,,,,,,,,,,,
bitcoin,br,pt,2025-12-12 04:37:35,2025-12-12T04:37:35.327468,personalizado,7.4,Google News,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,O desempenho dos ativos em 2025 – mais especificamente entre 31 de dezembro de 2024 e 28 de novembro passado – exibe contrastes marcantes entre estratégias conservadoras e apostas em ativos de risco. O ouro negociado em dólar despontou como o grande ... [3144 chars],,,,,,,,,,,,,,,"Disparidade no ano: ouro em dólar rende 58%; Bitcoin em reais recua 15%, mostrando a volatilidade das criptomoedas para o investidor brasileiro",,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://veja.abril.com.br/wp-content/uploads/2025/01/GettyImages-2192180140.jpg.jpg?quality=70&strip=info&resize=1080,565&crop=1",,,,,,,,,,,,https://veja.abril.com.br/coluna/neuza-sanches/ouro-e-bitcoin-tem-os-extremos-do-ano-no-mercado/,,,,api,,,,,,,,,,,,,,br,,,,,,,,,2025-12-08T14:00:05Z,,,,,,,,,,,,,,Veja,https://veja.abril.com.br,,,,,,,,,,bitcoin,,,,,,,,,Ouro e Bitcoin têm os extremos do ano no mercado,,,,,,,,,,,,,,
bitcoin,br,pt,2025-12-12 04:37:35,2025-12-12T04:37:35.327468,personalizado,7.4,Google News,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"O S&P 500 subiu mais de 16% em 2025, enquanto o bitcoin recuou 3%, a primeira vez desde 2014 em que as ações avançam enquanto o token cai, segundo dados compilados pela Bloomberg.
O ativo digital raramente se afastou tão claramente de outros ativos d... [2804 chars]",,,,,,,,,,,,,,,"S&P 500 subiu mais de 16% em 2025, enquanto o bitcoin recuou 3%",,,,,,,,,,,,,,,,,,,,,,,,,,,,https://f.i.uol.com.br/fotografia/2025/11/21/176373384769207157a810b_1763733847_3x2_rt.jpg,,,,,,,,,,,,https://www1.folha.uol.com.br/mercado/2025/12/bitcoin-caminha-para-primeiro-descolamento-anual-das-acoes-em-uma-decada.shtml,,,,api,,,,,,,,,,,,,,br,,,,,,,,,2025-12-08T06:00:00Z,,,,,,,,,,,,,,Folha de S.Paulo,https://www1.folha.uol.com.br,,,,,,,,,,bitcoin,,,,,,,,,Bitcoin pode descolar de ações pela 1ª vez em 10 anos,,,,,,,,,,,,,,
bitcoin,br,pt,2025-12-12 04:37:35,2025-12-12T04:37:35.327468,personalizado,7.4,Google Scholar,1,,,,,2008.0,,,,,,Anthony Dewayne Hunt,Anthony Dewayne Hunt,,,,,,,,,,,,22451.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""DOI"": ""10.2139/ssrn.3440802"", ""CorpusId"": 236214795}",,,,None,,,,,,,,,,,,,,,False,,,,,,,,,,https://www.semanticscholar.org/paper/4e9ec92a90c5d571d2f1d496f8df01f0a8f38596,,,,,,,,,,,,,,,,,,,4e9ec92a90c5d571d2f1d496f8df01f0a8f38596,,,,,,,None,,,,76.0,,,,,,,,,,,,,,,,,,,,,1.0,bitcoin,,,,,,,,,,,Bitcoin: A Peer-to-Peer Electronic Cash System,,,,,,,,,,,,
bitcoin,br,pt,2025-12-12 04:37:35,2025-12-12T04:37:35.327468,personalizado,7.4,Google Scholar,2,,,,,2023.0,,,,,,Junwei Chen,Junwei Chen,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""DOI"": ""10.3390/jrfm16010051"", ""CorpusId"": 255921804}",,,,None,,,,,,,,,,,,,,,True,,Journal of Risk and Financial Management,,,,,,,,https://www.semanticscholar.org/paper/b5494d463623b91e63fee94c9e5976fdc7e888b7,,,,,,,,https://www.mdpi.com/1911-8074/16/1/51/pdf?version=1673593321,,,,,,,,,,,b5494d463623b91e63fee94c9e5976fdc7e888b7,,,,,,2023-01-13,None,,,,37.0,,,,"The research purpose of this paper is to obtain an algorithm model with high prediction accuracy for the price of Bitcoin on the next day through random forest regression and LSTM, and to explain which variables have influence on the price of Bitcoin. There is much prior literature on Bitcoin price prediction research, and the research methods mainly revolve around the ARMA model of time series and the LSTM algorithm of deep learning. Although it cannot be proved by the Diebold–Mariano test that the prediction accuracy of random forest regression is significantly better than that of LSTM, the prediction errors RMSE and MAPE of random forest regression are better than those of LSTM. The changes in the variables that determine the price of Bitcoin in each period are also obtained through random forest regression. From 2015 to 2018, three US stock market indexes, NASDAQ, DJI, and S&P500 and oil price, and ETH price have impact on Bitcoin prices. Since 2018, the important variables have become ETH price and Japanese stock market index JP225. The relationship between accuracy and the number of periods of explanatory variables brought into the model shows that for predicting the price of Bitcoin for the next day, the model with only one lag of the explanatory variables has the best prediction accuracy.",,,,,,,,,,,,,,,,,1.0,bitcoin,,,,,,,,,,,Analysis of Bitcoin Price Prediction Using Machine Learning,,,,,Journal of Risk and Financial Management,,,,,,,
bitcoin,br,pt,2025-12-12 04:37:35,2025-12-12T04:37:35.327468,personalizado,7.4,Google Scholar,3,,,,,2020.0,,,,,,,,,,,,,,,,,,,626.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""CorpusId"": 222131697}",,,,None,,,,,,,,,,,,,,,False,,,,,,,,,,https://www.semanticscholar.org/paper/433561f47f9416a6500c8350414fdd504acd2e5e,,,,,,,,,,,,,,,,,,,433561f47f9416a6500c8350414fdd504acd2e5e,,,,,,,None,,,,5.0,,,,,,,,,,,,,,,,,,,,,1.0,bitcoin,,,,,,,,,,,Bitcoin Proof of Stake: A Peer-to-Peer Electronic Cash System,,,,,,,,,,,,
bitcoin,br,pt,2025-12-12 04:37:35,2025-12-12T04:37:35.327468,personalizado,7.4,Google Scholar,4,,,,,2023.0,,,,,,"Youssef Elmougy, Ling Liu",Youssef Elmougy | Ling Liu,,,,,,,,,,,,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""DBLP"": ""journals/corr/abs-2306-06108"", ""ArXiv"": ""2306.06108"", ""DOI"": ""10.1145/3580305.3599803"", ""CorpusId"": 259137411}",,,,Computer Science,,,,,,,,,,,,,,,True,,Proceedings of the 29th ACM SIGKDD Conference on Knowledge Discovery and Data Mining,,,,,,,,https://www.semanticscholar.org/paper/75c4f0f3afc809f446daa157851a2c5a2af6075c,,,,,,,,https://arxiv.org/pdf/2306.06108,,,,,,,,,,,75c4f0f3afc809f446daa157851a2c5a2af6075c,,,,,,2023-05-25,"JournalArticle, Book, Conference",,,,49.0,,,,"Blockchain provides the unique and accountable channel for financial forensics by mining its open and immutable transaction data. A recent surge has been witnessed by training machine learning models with cryptocurrency transaction data for anomaly detection, such as money laundering and other fraudulent activities. This paper presents a holistic applied data science approach to fraud detection in the Bitcoin network with two original contributions. First, we contribute the Elliptic++dataset, which extends the Elliptic transaction dataset to include over 822k Bitcoin wallet addresses (nodes), each with 56 features, and 1.27M temporal interactions. This enables both the detection of fraudulent transactions and the detection of illicit addresses (actors) in the Bitcoin network by leveraging four types of graph data: (i) the transaction-to-transaction graph, representing the money flow in the Bitcoin network, (ii) the address-to-address interaction graph, capturing the types of transaction flows between Bitcoin addresses, (iii) the address-transaction graph, representing the bi-directional money flow between addresses and transactions (BTC flow from input address to one or more transactions and BTC flow from a transaction to one or more output addresses), and (iv) the user entity graph, capturing clusters of Bitcoin addresses representing unique Bitcoin users. Second, we perform fraud detection tasks on all four graphs by using diverse machine learning algorithms. We show that adding enhanced features from the address-to-address and the address-transaction graphs not only assists in effectively detecting both illicit transactions and illicit addresses, but also assists in gaining in-depth understanding of the root cause of money laundering vulnerabilities in cryptocurrency transactions and the strategies for fraud detection and prevention. The Elliptic++ dataset is released at https://www.github.com/git-disl/EllipticPlusPlus.",,,,,,,,,,,,,,,,,1.0,bitcoin,,,,,,,,,,,Demystifying Fraudulent Transactions and Illicit Nodes in the Bitcoin Network for Financial Forensics,,,,,Knowledge Discovery and Data Mining,,,,,,,
bitcoin,br,pt,2025-12-12 04:37:35,2025-12-12T04:37:35.327468,personalizado,7.4,Google Scholar,5,,,,,2015.0,,,,,,"J. Garay, A. Kiayias, Nikos Leonardos",J. Garay | A. Kiayias | Nikos Leonardos,,,,,,,,,,,,1562.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""DBLP"": ""journals/iacr/GarayKL14"", ""MAG"": ""2952669507"", ""DOI"": ""10.1145/3653445"", ""CorpusId"": 2746042}",,,,"Mathematics, Computer Science",,,,,,,,,,,,,,,True,,Journal of the ACM,,,,,,,,https://www.semanticscholar.org/paper/9b5618e4d3295ac642e03681e3b9c7bf6db265e3,,,,,,,,https://dl.acm.org/doi/pdf/10.1145/3653445,,,,,,,,,,,9b5618e4d3295ac642e03681e3b9c7bf6db265e3,,,,,,2015-04-26,"JournalArticle, Conference",,,,70.0,,,,"Bitcoin is the first and most popular decentralized cryptocurrency to date. In this work, we extract and analyze the core of the Bitcoin protocol, which we term the Bitcoin backbone, and prove three of its fundamental properties which we call Common Prefix, Chain Quality, and Chain Growth in the static setting where the number of players remains fixed. Our proofs hinge on appropriate and novel assumptions on the “hashing power” of the protocol participants and their interplay with the protocol parameters and the time needed for reliable message passing between honest parties in terms of computational steps. A takeaway from our analysis is that, all else being equal, the protocol’s provable tolerance in terms of the number of adversarial parties (or, equivalently, their “hashing power” in our model) decreases as the duration of a message passing round increases. Next, we propose and analyze applications that can be built “on top” of the backbone protocol, specifically focusing on Byzantine agreement (BA) and on the notion of a public transaction ledger. Regarding BA, we observe that a proposal due to Nakamoto falls short of solving it, and present a simple alternative which works assuming that the adversary’s hashing power is bounded by 1/3. The public transaction ledger captures the essence of Bitcoin’s operation as a cryptocurrency, in the sense that it guarantees the liveness and persistence of committed transactions. Based on this notion, we describe and analyze the Bitcoin system as well as a more elaborate BA protocol and we prove them secure assuming the adversary’s hashing power is strictly less than 1/2. Instrumental to this latter result is a technique we call 2-for-1 proof-of-work (PoW) that has proven to be useful in the design of other PoW-based protocols.",,,,,,,,,,,,,,,,,1.0,bitcoin,,,,,,,,,,,The Bitcoin Backbone Protocol: Analysis and Applications,,,,,International Conference on the Theory and Application of Cryptographic Techniques,,,,,,,
bitcoin,br,pt,2025-12-12 04:37:35,2025-12-12T04:37:35.327468,personalizado,7.4,Google Scholar,6,,,,,2023.0,,,,,,Sören Karau,Sören Karau,,,,,,,,,,,,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""DOI"": ""10.2139/ssrn.3988527"", ""CorpusId"": 245471762}",,,,None,,,,,,,,,,,,,,,False,,SSRN Electronic Journal,,,,,,,,https://www.semanticscholar.org/paper/7c571fefa57c3dc36f01918726f2f9824f87abbb,,,,,,,,,,,,,,,,,,,7c571fefa57c3dc36f01918726f2f9824f87abbb,,,,,,2023-10-01,JournalArticle,,,,112.0,,,,"Bitcoin was conceptualized in response to perceived shortcomings in the monetary and financial system, not only related to large financial institutions but also to discretionary decision making in monetary policy. Using high-frequency data and a weekly proxy VAR model, I study the impact of monetary policy on Bitcoin. The paper shows that monetary shocks have sizable effects on Bitcoin prices, but that these differ in sign: a disinflationary monetary tightening by the ECB lowers valuations – consistent with the notion of Bitcoin as a digital gold –, whereas a Fed tightening increases Bitcoin prices. I document similar differences with respect to central bank information shocks and explore potential explanations by studying various aspects of the Bitcoin ecosystem. Exploiting both differences in Bitcoin valuations across currencies and blockchain transaction data, the paper shows that the increased demand for Bitcoin following a US monetary tightening is primarily driven by emerging markets. I argue that this likely reflects the technological and institutional particularities of Bitcoin that make it sought after as global digital cash when international economic and financial conditions deteriorate.",,,,,,,,,,,,,,,,,1.0,bitcoin,,,,,,,,,,,Monetary Policy and Bitcoin,,,,,Social Science Research Network,,,,,,,
